name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Sauvignon Blanc Central Coast,"Edna Valley Vineyard from United States, provided by Gallo. Enjoy the unique taste and quality.",,1794621,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/256196/4ea189a758197494c872d.png?1529652232,,https://johnsonbrothers.storefronts.site/p/HDFPF,,,,Edna Valley Vineyard,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Bubbly Rosé Wine,"This fruity Italian Rose is refreshing and lively, with fruit forward notes of strawberry and raspberry.",,1878395,48,250.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1519566/4054356fce4628ad638be.png?1583932103,,https://johnsonbrothers.storefronts.site/p/7FO09,,,,Espritza,Wine,Sparkling,Rosé,,johnson brothers,Prestige Beverage Group,Italy,Alcohol,Wine,Sparkling,Rosé
Cabernet Sauvignon Paso Robles,"Appearance : Dark crimson.

Aroma : Brambleberry and floral aromas with notes of tobacco and leather.

Flavor : Lavish, silky tannins mid-palate, complemented with black currant, vanilla, and dark chocolate flavors and a nice lingering finish.",,1360668,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1872660/cb3515abbf3fa14fec79c.png?1616735531,,https://johnsonbrothers.storefronts.site/p/QDEW6,,,,Estancia Vineyards,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Chardonnay Monterey County,"Appearance : Shimmering light-straw gold.

Aroma : Honey, tropical fruits with hints of orange and pineapple.

Flavor : Rich and well-balanced with a delicious, creamy textured mid-palate; ripe fruit, orange, almond, and spice flavors lead to a refreshing, smooth finish.",,1679148,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1872688/213e8bbc31c9cd84f95e7.png?1616728688,,https://johnsonbrothers.storefronts.site/p/78SQS,,,,Estancia Vineyards,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Merlot Central Coast,"Our Merlot showcases Central Coast California. Fruit from cooler Monterey County lends exquisite texture and suppleness, while fruit from other growing regions, including Paso Robles, notable for warm days and cool nights, contribute to the concentrated fruit aromas and flavors of this Merlot.

APPEARANCE
Deep garnet

AROMA
Concentrated dark fruit, blueberry, vanilla, and cherry

FLAVOR
Well balanced with cherry, cranberry, and marzipan flavors, complemented by a lingering, toasty vanilla finish

PAIRINGS
Smoked salmon, goat cheese, nuts, poultry, lamb, mushrooms",,1404803,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/158223/3361062286eaa02b1a2a6.png?1616720669,,https://johnsonbrothers.storefronts.site/p/5HU9Z,,,,Estancia Vineyards,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Pinot Grigio California,"Appearance : Pale straw with a slightly golden tint.

Aroma : Pear, green apple, figs, and honeysuckle.

Flavor : Lively, zesty, and refreshing flavors of green apple, asian pear, lemon-citrus with a soft mid-palate and notes of grapefruit on the finish.",,1564805,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1872938/0431bcd907b5c179dec10.png?1616735533,,https://johnsonbrothers.storefronts.site/p/4F6D8,,,,Estancia Vineyards,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Pinot Noir Monterey County,"Appearance : Ruby red.

Aroma : Appealing floral notes of violet and lavender, intertwined with fruit aromas of cherry and plum.

Flavor : Concentrated flavors of black cherry, brown sugar, plum, and leathery notes with a silky mid-palate and a rustic toasty finish.",,1759036,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1872996/c0a4b6f40e378398162ba.png?1616735535,,https://johnsonbrothers.storefronts.site/p/BR03Q,,,,Estancia Vineyards,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Sauvignon Blanc Monterey County,"Appearance : Pale straw.

Aroma : Enticing tropical fruit, grapefruit, golden delicious apple, lemongrass, lemon chiffon, and orange blossom.

Flavor : Crisp acidity with refreshing flavors of tropical fruits, citrus, honeydew melon, and a focused mineral finish.",,1932290,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1873435/9af7e684c65d6a81d7b3b.png?1615207368,,https://johnsonbrothers.storefronts.site/p/RX3NR,,,,Estancia Vineyards,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Limited Edition Vodka,"FT35 Vodka from United States, provided by Big Hurt Beverage LLC. Enjoy the unique taste and quality.",,1171105,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3109838/ade788ec13bea7a25beb3.png?1714715773,,https://johnsonbrothers.storefronts.site/p/4B486,,,,FT35 Vodka,Spirit,Vodka,Vodka,,johnson brothers,Big Hurt Beverage LLC,United States,Alcohol,Spirit,Vodka,Vodka
Añejo Tequila 100% de Agave,"Pronounced aromas of toasted oak, nutmeg, baked apple and citrus with flavors of roasted sweet potato, rich vanilla and caramel – a smooth finish.

",,1043314,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1324707/0454de54c16861b22f42c.png?1616726503,,https://johnsonbrothers.storefronts.site/p/8S0SF,,,,Familia Camarena,Spirit,Tequila,Añejo,,johnson brothers,Gallo,Mexico,Alcohol,Spirit,Tequila,Añejo
Reposado Tequila 100% de Agave,"Aged in oak barrels for 60 days. Soft and smooth on the palate imparting flavors of vanilla and caramel onto Camarena’s natural agave sweetness and notes of soft spice.

",,1624645,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1039429/320f109785b4463785a80.png?1616722080,,https://johnsonbrothers.storefronts.site/p/MYOSS,,,,Familia Camarena,Spirit,Tequila,Reposado,,johnson brothers,Gallo,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"Aged in oak barrels for 60 days. Soft and smooth on the palate imparting flavors of vanilla and caramel onto Camarena’s natural agave sweetness and notes of soft spice.

",,1227628,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1039429/320f109785b4463785a80.png?1616722080,,https://johnsonbrothers.storefronts.site/p/MYOSS,,,,Familia Camarena,Spirit,Tequila,Reposado,,johnson brothers,Gallo,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"Aged in oak barrels for 60 days. Soft and smooth on the palate imparting flavors of vanilla and caramel onto Camarena’s natural agave sweetness and notes of soft spice.

",,1980163,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1039429/320f109785b4463785a80.png?1616722080,,https://johnsonbrothers.storefronts.site/p/MYOSS,,,,Familia Camarena,Spirit,Tequila,Reposado,,johnson brothers,Gallo,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"Aged in oak barrels for 60 days. Soft and smooth on the palate imparting flavors of vanilla and caramel onto Camarena’s natural agave sweetness and notes of soft spice.

",,1716442,24,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1039429/320f109785b4463785a80.png?1616722080,,https://johnsonbrothers.storefronts.site/p/MYOSS,,,,Familia Camarena,Spirit,Tequila,Reposado,,johnson brothers,Gallo,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"Aged in oak barrels for 60 days. Soft and smooth on the palate imparting flavors of vanilla and caramel onto Camarena’s natural agave sweetness and notes of soft spice.

",,1135495,24,200.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1039429/320f109785b4463785a80.png?1616722080,,https://johnsonbrothers.storefronts.site/p/MYOSS,,,,Familia Camarena,Spirit,Tequila,Reposado,,johnson brothers,Gallo,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"Aged in oak barrels for 60 days. Soft and smooth on the palate imparting flavors of vanilla and caramel onto Camarena’s natural agave sweetness and notes of soft spice.

",,1303673,60,50.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1039429/320f109785b4463785a80.png?1616722080,,https://johnsonbrothers.storefronts.site/p/MYOSS,,,,Familia Camarena,Spirit,Tequila,Reposado,,johnson brothers,Gallo,Mexico,Alcohol,Spirit,Tequila,Reposado
Silver Tequila 100% de Agave,"Notes of toasted agave, fresh green herbs and vibrant citrus. Soft and smooth on the palate with hints of sweet vanilla, savory brown spices, and black pepper with a warming finish.

",,1093817,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1324704/ab459ee404347a98ec054.png?1616722081,,https://johnsonbrothers.storefronts.site/p/Z3L10,,,,Familia Camarena,Spirit,Tequila,Blanco,,johnson brothers,Gallo,Mexico,Alcohol,Spirit,Tequila,Blanco
Silver Tequila 100% de Agave,"Notes of toasted agave, fresh green herbs and vibrant citrus. Soft and smooth on the palate with hints of sweet vanilla, savory brown spices, and black pepper with a warming finish.

",,1336243,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1324704/ab459ee404347a98ec054.png?1616722081,,https://johnsonbrothers.storefronts.site/p/Z3L10,,,,Familia Camarena,Spirit,Tequila,Blanco,,johnson brothers,Gallo,Mexico,Alcohol,Spirit,Tequila,Blanco
Silver Tequila 100% de Agave,"Notes of toasted agave, fresh green herbs and vibrant citrus. Soft and smooth on the palate with hints of sweet vanilla, savory brown spices, and black pepper with a warming finish.

",,1090524,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1324704/ab459ee404347a98ec054.png?1616722081,,https://johnsonbrothers.storefronts.site/p/Z3L10,,,,Familia Camarena,Spirit,Tequila,Blanco,,johnson brothers,Gallo,Mexico,Alcohol,Spirit,Tequila,Blanco
Silver Tequila 100% de Agave,"Notes of toasted agave, fresh green herbs and vibrant citrus. Soft and smooth on the palate with hints of sweet vanilla, savory brown spices, and black pepper with a warming finish.

",,1456188,24,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1324704/ab459ee404347a98ec054.png?1616722081,,https://johnsonbrothers.storefronts.site/p/Z3L10,,,,Familia Camarena,Spirit,Tequila,Blanco,,johnson brothers,Gallo,Mexico,Alcohol,Spirit,Tequila,Blanco
Silver Tequila 100% de Agave,"Notes of toasted agave, fresh green herbs and vibrant citrus. Soft and smooth on the palate with hints of sweet vanilla, savory brown spices, and black pepper with a warming finish.

",,1777580,24,200.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1324704/ab459ee404347a98ec054.png?1616722081,,https://johnsonbrothers.storefronts.site/p/Z3L10,,,,Familia Camarena,Spirit,Tequila,Blanco,,johnson brothers,Gallo,Mexico,Alcohol,Spirit,Tequila,Blanco
Silver Tequila 100% de Agave,"Notes of toasted agave, fresh green herbs and vibrant citrus. Soft and smooth on the palate with hints of sweet vanilla, savory brown spices, and black pepper with a warming finish.

",,1881828,60,50.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1324704/ab459ee404347a98ec054.png?1616722081,,https://johnsonbrothers.storefronts.site/p/Z3L10,,,,Familia Camarena,Spirit,Tequila,Blanco,,johnson brothers,Gallo,Mexico,Alcohol,Spirit,Tequila,Blanco
Vino Nobile di Montepulciano,It is a full bodied and at the same time elegant wine.,,1522789,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1483190/b8d3effdc9f42f3f433b6.png?1581061678,,https://johnsonbrothers.storefronts.site/p/AW6L6,,,,Fanetti,Wine,Still,Red,,johnson brothers,"Enotec Imports, Inc",Italy,Alcohol,Wine,Still,Red
Chianti Classico,"Grape Varietals : Sangiovese Canaiolo & Colorino.

Viticulture : Hand-harvested. Practicing organic.

Vinification : They do not use selected yeast. 22 day maceration with remontage (pumping over) and delestage (racking and returning).

Aging : Aged for 15 months in large slavonian botti.",,1570104,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1737304/46b36684e40efc1109d77.png?1604915838,,https://johnsonbrothers.storefronts.site/p/EJW42,,,,Fattoria Rodáno,Wine,Still,Red,,johnson brothers,"Enotec Imports, Inc",Italy,Alcohol,Wine,Still,Red
Chianti Classico Bottesola No. 46,"Fattoria Rodáno from Italy, provided by Enotec Imports, Inc. Enjoy the unique taste and quality.",,1827178,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2378271/a1c8da9907066d182de65.png?1657276918,,https://johnsonbrothers.storefronts.site/p/AZHA2,,,,Fattoria Rodáno,Wine,Still,Red,,johnson brothers,"Enotec Imports, Inc",Italy,Alcohol,Wine,Still,Red
Blueberry Wave,A flavorsome blend of our award winning lemonade and real blueberry. A wave of sweet and tart flavor that will have you savoring this classic coast cocktail.,,1936707,24,12.0,,,,,,,https://johnsonbrothers.storefronts.site/p/O38Q4,,,,Fishers Island Lemonade,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Half & Half,"Fishers Island Half & Half is our twist on a classic. A perfectly balanced half-and-half blend of our original barrel-aged whiskey and premium vodka spiked lemonade with fresh black tea. A delicious taste with refreshing flavor, our Half & Half invites you to sip and savor.",,1220921,24,12.0,,,,,,,https://johnsonbrothers.storefronts.site/p/W2Y2F,,,,Fishers Island Lemonade,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Nude Peach,"A peachy combination of our original lemonade craft cocktail recipe and real peach, for a full-flavor taste experience that will knock your bathing suit off. 7% ABV.",,1974739,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2890082/dd857873096ca55ccb0d0.png?1702624022,,https://johnsonbrothers.storefronts.site/p/HHIUZ,,,,Fishers Island Lemonade,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Pink Flamingo,"Fishers Island Pink Flamingo is a delicious blend of our original barrel-aged whiskey and premium vodka spiked lemonade with real cranberry. A well-balanced cocktail with sweetness and tartness, complemented by its blush color that enchants you from the start.",,1692538,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2890074/dd5acd6e7ee7cee5c2c60.png?1702623997,,https://johnsonbrothers.storefronts.site/p/TOPEI,,,,Fishers Island Lemonade,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Spiked Lemonade,"Fishers Island Lemonade from United States, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1305331,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2890091/5c4c45895ef91c58db635.png?1702624034,,https://johnsonbrothers.storefronts.site/p/5W0L6,,,,Fishers Island Lemonade,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Premium Lager Beer,Its soft flavor has a balanced bitterness enhancing the pleasant flavors that emerged during the yeast fermentation and a rounded long-lasting aftertaste. Its content in alcohol amounts to 5% and its prevailing perfumes are the freshness of apple and banana scents,,1173560,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1617617/7f1d5cd2a6e4c4129fb6d.png?1593174855,,https://johnsonbrothers.storefronts.site/p/8Z975,,,,Fix Hellas,Beer,Lager,Pale,,johnson brothers,Prestige Beverage Group,Greece,Alcohol,Beer,Lager,Pale
Côtes de Provence Rosé,"Fleur De Mer from France, provided by Gallo. Enjoy the unique taste and quality.",,1563417,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3238989/8faf7ce2038f8384840ba.png?1722346848,,https://johnsonbrothers.storefronts.site/p/3E7QX,,,,Fleur De Mer,Wine,Still,Rosé,,johnson brothers,Gallo,France,Alcohol,Wine,Still,Rosé
Straight Bourbon Whiskey Local Proof 88,Made in the spirit of pioneers with local grains in Charred American White oak barrels.,,1317852,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1542522/b2baa9e90f17586781c35.png?1586761328,,https://johnsonbrothers.storefronts.site/p/44L71,,,,Flintlock,Spirit,Whiskey,Bourbon,,johnson brothers,Distiller Sales Company,United States,Alcohol,Spirit,Whiskey,Bourbon
Pays d'Oc Grenache Blanc Viognier,"Flying Solo from France, provided by Ascent Wines,Inc. Enjoy the unique taste and quality.",,1196048,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2934367/a24408d3f5eaba52644e4.png?1705644114,,https://johnsonbrothers.storefronts.site/p/IDRHM,,,,Flying Solo,Wine,Still,White,,johnson brothers,"Ascent Wines,Inc",France,Alcohol,Wine,Still,White
Pays d'Oc Grenache Syrah,"Flying Solo from France, provided by Ascent Wines,Inc. Enjoy the unique taste and quality.",,1134903,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2934341/2cd85d11b9100e5ca71b1.png?1705644084,,https://johnsonbrothers.storefronts.site/p/WFNTG,,,,Flying Solo,Wine,Still,Red,,johnson brothers,"Ascent Wines,Inc",France,Alcohol,Wine,Still,Red
Picpoul de Pinet,"Foncastel from France, provided by Advantage International. Enjoy the unique taste and quality.",,1411218,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2249152/212f9da42ad2b6d61132a.png?1649761321,,https://johnsonbrothers.storefronts.site/p/KM43O,,,,Foncastel,Wine,Still,White,,johnson brothers,Advantage International,France,Alcohol,Wine,Still,White
American Gin,"The nose is floral with citrus notes, subtle pine and a warm touch of vanilla. The juniper is delicate and plays well with the other botanicals. Notes of wet stone, delicate flowers, and a hint of black pepper. On the palate, it is light and lovely. Citrus at first, going to herbal sweetness. Then an earthy layer with wet spring leaves finishing with cool mint and fresh rain.",,1113193,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2668484/3d500defc9416b20ac170.png?1687435740,,https://johnsonbrothers.storefronts.site/p/LRO33,,,,Four Corners,Spirit,Gin,Specialty,,johnson brothers,Cobblestone Brands USA,United States,Alcohol,Spirit,Gin,Specialty
Cabernet Sauvignon,"Lush berry fruit fills the nose, with notes of hazelnut and vanilla. Hints of milk chocolate and herbs de Provence add layers of complexity to the aroma. With a smooth entry, this wine shows bright cherry and berry fruit, a supple mouthfeel, moderate structure, and well-knit tannins. Layers of fruit are woven with notes of vanilla, clove, and tobacco, leading to a seamless, soft, and gentle finish of juicy fruit with hints of cocoa.",,1766126,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2613892/8f232cb7988e237d11026.png?1682964326,,https://johnsonbrothers.storefronts.site/p/4K3IW,,,,Franciscan Estate,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon,"Finely-balanced Cabernet showcasing Sonoma County's distinctive character and style. Lightly toasted American and French oak barrels give wine soft, supple tannins.",,1754972,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2957120/7fbd8d1a52c1b4dd20b55.png?1706711879,,https://johnsonbrothers.storefronts.site/p/TJYNR,,,,Franciscan Estate,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,Red
Chardonnay,"Brimming with warm toasted oak, pear compote and vanilla sugar. Subtle notes of pineapple and lemon zest. Vibrant caramel apple, followed by ripe pear and fresh vanilla bean. Light minerality and floral notes add complexity on the palate.",,1765356,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2613894/1e194f5a19b24e51ba1cd.png?1682964471,,https://johnsonbrothers.storefronts.site/p/NLZT6,,,,Franciscan Estate,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Chardonnay Exclusive Production California,"Franciscan Estate from United States, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1895592,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2728403/b7889c74d37121226daed.png?1692165999,,https://johnsonbrothers.storefronts.site/p/Q4PT1,,,,Franciscan Estate,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Sauvignon Blanc,"Bold and bright with notes of grapefruit, lime zest, and guava. Bright acidity with flavors of lime and pear with subtle minerality. A round palate of lychee gives way to a clean, lifted finish.",,1579092,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2613898/07985891f5e7d45d006c0.png?1682964570,,https://johnsonbrothers.storefronts.site/p/WV0IJ,,,,Franciscan Estate,Wine,Still,White,,johnson brothers,E & J Gallo Winery,United States,Alcohol,Wine,Still,White
Toscana Rosso,"This elegant and velvety wine displays aromas of violets, red fruits and oak, that lead into flavors of ripe cherries with hints of vanilla, cocoa and licorice.",,1687577,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1734032/82df528d46f919f262af7.png?1604574771,,https://johnsonbrothers.storefronts.site/p/SFAU0,,,,Franco Francesco,Wine,Still,Red,,johnson brothers,American Beverage Mrkts,Italy,Alcohol,Wine,Still,Red
Cabernet Sauvignon Reserve Alexander Valley,"Frei Brothers from United States, provided by Gallo. Enjoy the unique taste and quality.",,1001249,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3239757/facae1f31b51090cb3b58.png?1722409260,,https://johnsonbrothers.storefronts.site/p/3K0TB,,,,Frei Brothers,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Chardonnay Reserve Russian River Valley,"Frei Brothers from United States, provided by Gallo. Enjoy the unique taste and quality.",,1082952,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3240163/283db2b3d567b383a80ad.png?1722415102,,https://johnsonbrothers.storefronts.site/p/B0PIG,,,,Frei Brothers,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Merlot Reserve Dry Creek Valley,"Frei Brothers from United States, provided by Gallo. Enjoy the unique taste and quality.",,1306071,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3239656/5c796d7000338354b0fc2.png?1722407750,,https://johnsonbrothers.storefronts.site/p/5RIHI,,,,Frei Brothers,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Pinot Noir Reserve Russian River Valley,"Frei Brothers from United States, provided by Gallo. Enjoy the unique taste and quality.",,1478480,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3239988/597fefb989e588a95dd55.png?1722414523,,https://johnsonbrothers.storefronts.site/p/860YL,,,,Frei Brothers,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Sauvignon Blanc Reserve Russian River Valley,"Frei Brothers from United States, provided by Gallo. Enjoy the unique taste and quality.",,1915245,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3240062/95d806483f4a44e2f9f21.png?1722414912,,https://johnsonbrothers.storefronts.site/p/ACIJU,,,,Frei Brothers,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Vino de la Tierra de Castilla Garnacha,At first sight there is an intense cherry red color and a violet shaded rim. The bouquet has notes of red berries. On the mouth there are sweet tannins and a long finish.,,1113525,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/856351/53a8113575c5f61536048.png?1555109280,,https://johnsonbrothers.storefronts.site/p/LMTLW,,,,Galerna,Wine,Still,Red,,johnson brothers,Terroir Wine Group,Spain,Alcohol,Wine,Still,Red
Cabernet Sauvignon California,It's nice and smooth from a hint of oak and balanced with rich blackberry and black currant notes.,,1868832,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3170831/f20a7a1a834cfdf48210a.png?1718112628,,https://johnsonbrothers.storefronts.site/p/T6SF6,,,,Gallo Family Vineyards,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon California,It's nice and smooth from a hint of oak and balanced with rich blackberry and black currant notes.,,1379333,24,187.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3170831/f20a7a1a834cfdf48210a.png?1718112628,,https://johnsonbrothers.storefronts.site/p/T6SF6,,,,Gallo Family Vineyards,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Chardonnay California,"Our medium-bodied chardonnay has a pleasing range of unexpected flavor - citrus notes, hints of vanilla and a dash of oak.",,1382538,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/254842/9f580e2992b5eb811e84e.png?1616722460,,https://johnsonbrothers.storefronts.site/p/75SF3,,,,Gallo Family Vineyards,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Chardonnay California,"Our medium-bodied chardonnay has a pleasing range of unexpected flavor - citrus notes, hints of vanilla and a dash of oak.",,1809437,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/254842/9f580e2992b5eb811e84e.png?1616722460,,https://johnsonbrothers.storefronts.site/p/75SF3,,,,Gallo Family Vineyards,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Chardonnay California,"Our medium-bodied chardonnay has a pleasing range of unexpected flavor - citrus notes, hints of vanilla and a dash of oak.",,1505611,24,187.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/254842/9f580e2992b5eb811e84e.png?1616722460,,https://johnsonbrothers.storefronts.site/p/75SF3,,,,Gallo Family Vineyards,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Hearty Burgundy California,Our Hearty Burgundy is an iconic red blend full of rich and mouth-watering dark cherry notes.,,1084303,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1765777/b737d4db078e1bb3981b0.png?1607692752,,https://johnsonbrothers.storefronts.site/p/A8Z5F,,,,Gallo Family Vineyards,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Merlot California,It's rich with dark fruits and carries just a whisper of oak. Full bodied.,,1553432,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/254129/2811044e39252b0c58d62.png?1616722452,,https://johnsonbrothers.storefronts.site/p/MOOAP,,,,Gallo Family Vineyards,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Merlot California,It's rich with dark fruits and carries just a whisper of oak. Full bodied.,,1528990,24,187.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/254129/2811044e39252b0c58d62.png?1616722452,,https://johnsonbrothers.storefronts.site/p/MOOAP,,,,Gallo Family Vineyards,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Moscato California,"Our moscato is bursting with notes of peach, honey, and ripe citrus in a delightfully light style. ",,1274153,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/254922/8487e416d242d79c15f58.png?1529562887,,https://johnsonbrothers.storefronts.site/p/GQCI6,,,,Gallo Family Vineyards,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
