name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Saint-Georges-Saint-Émilion,"Appearance : Crimson color, deep.

Nose : Expressive, generous black fruit aromas, cocoa aromas, liquorice aromas.

Palate : Concentrated, blackberry hints, elegant tannin.",,1195920,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2349106/c1cebff1fd782fc25fa18.png?1655708259,,https://johnsonbrothers.storefronts.site/p/Q11MF,,,,Château Saint-André Corbin,Wine,Still,Red,,johnson brothers,"Aquitaine Wine USA, LLC",France,Alcohol,Wine,Still,Red
Cabernet Sauvignon California,"Chateau Souverain Cabernet Sauvignon is deep ruby-purple in color and boasts vivid aromas of roasted vanilla, mocha and baking spices with elegant layers of blackberry and ripe cherry flavors. Balanced fruit, acidity and round tannins lead to a juicy, lingering finish.",,1402749,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3238053/7f3581318a0b2db1ee83a.png?1722333469,,https://johnsonbrothers.storefronts.site/p/BTXUL,,,,Château Souverain,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon California,"Chateau Souverain Cabernet Sauvignon is deep ruby-purple in color and boasts vivid aromas of roasted vanilla, mocha and baking spices with elegant layers of blackberry and ripe cherry flavors. Balanced fruit, acidity and round tannins lead to a juicy, lingering finish.",,1145447,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3238053/7f3581318a0b2db1ee83a.png?1722333469,,https://johnsonbrothers.storefronts.site/p/BTXUL,,,,Château Souverain,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Chardonnay California,"Chateau Souverain Chardonnay has inviting aromas of roasted pears, lemon citrus and subtle baking spice with elegant layers of pineapple and crème brûlée flavors. This full-bodied Chardonnay offers a plush texture and balanced acidity with a long, flavorful finish.",,1219887,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3237970/5b97804cd9014311097f7.png?1722329082,,https://johnsonbrothers.storefronts.site/p/PJU4O,,,,Château Souverain,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Merlot California,"Chateau Souverain Merlot opens with dark red fruit aromas reminiscent of black cherry, plum, and fresh blueberries complemented by hints of brown spice and baking chocolate. This Merlot finishes with soft acidity and a fruit-driven balance that gives the wine a polished sense of elegance.",,1184792,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3237897/956609e5643be91f7ba3f.png?1722328845,,https://johnsonbrothers.storefronts.site/p/73AKB,,,,Château Souverain,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Pinot Noir California,Chateau Souverain Pinot Noir opens with dark red fruit aromas reminiscent of cherry and raspberry. Notes of fresh blueberries are complemented by hints of clove and vanilla. The wine finishes with cleansing acidity and a fruit-driven balance that gives the wine a polished sense of elegance.,,1829809,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3237412/d3d77ac3ec20e0ddc6ff1.png?1722322965,,https://johnsonbrothers.storefronts.site/p/P3EFX,,,,Château Souverain,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Sauvignon Blanc California,"Château Souverain from United States, provided by Gallo. Enjoy the unique taste and quality.",,1948583,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3237367/393c24619c47f749c03b2.png?1722322902,,https://johnsonbrothers.storefronts.site/p/DOO4W,,,,Château Souverain,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Lalande-De-Pomerol,"Deep purple-ruby robe. Intense, complex nose of plums, spices, vanilla and toast. Round, soft, palate with excellent structure and rich, silky tannins.",,1442112,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2347405/f66823d99be821f7fbf55.png?1655476541,,https://johnsonbrothers.storefronts.site/p/RX67V,,,,Château Tournefeuille,Wine,Still,Red,,johnson brothers,"Aquitaine Wine USA, LLC",France,Alcohol,Wine,Still,Red
Lalande de Pomerol,"Château Vieux Chevrol from France, provided by Aquitaine Wine USA, LLC. Enjoy the unique taste and quality.",,1005066,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2712958/93c5068c21d626393cf7c.png?1690884213,,https://johnsonbrothers.storefronts.site/p/RHPLO,,,,Château Vieux Chevrol,Wine,Still,Red,,johnson brothers,"Aquitaine Wine USA, LLC",France,Alcohol,Wine,Still,Red
Aruba Red Amber Ale,"Cigar City Brewing from United States, provided by Cigar City Brewing. Enjoy the unique taste and quality.",,1155164,1,15.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2227470/954a734ed05bb85175c16.png?1647609139,,https://johnsonbrothers.storefronts.site/p/CEKZX,,,,Cigar City Brewing,Beer,Ale,Amber,,johnson brothers,Cigar City Brewing,United States,Alcohol,Beer,Ale,Amber
Jai Alai IPA,"An intense bouquet of tangerine and candied orange peel entice the nose while flavors of clementines, Valencia orange and subtle caramel provide counterpoint to an assertive bitterness and rich malt character. Bold hop flavor and aroma from six different hop varietals is front and center in this flavorful American IPA.",,1476126,1,15.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2350225/445384714fa68a97cceac.png?1655728759,,https://johnsonbrothers.storefronts.site/p/X5L54,,,,Cigar City Brewing,Beer,Ale,IPA,,johnson brothers,Cigar City Brewing,United States,Alcohol,Beer,Ale,IPA
Jai Alai IPA,"An intense bouquet of tangerine and candied orange peel entice the nose while flavors of clementines, Valencia orange and subtle caramel provide counterpoint to an assertive bitterness and rich malt character. Bold hop flavor and aroma from six different hop varietals is front and center in this flavorful American IPA.",,1243958,1,5.16,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2350225/445384714fa68a97cceac.png?1655728759,,https://johnsonbrothers.storefronts.site/p/X5L54,,,,Cigar City Brewing,Beer,Ale,IPA,,johnson brothers,Cigar City Brewing,United States,Alcohol,Beer,Ale,IPA
Jai Alai IPA,"An intense bouquet of tangerine and candied orange peel entice the nose while flavors of clementines, Valencia orange and subtle caramel provide counterpoint to an assertive bitterness and rich malt character. Bold hop flavor and aroma from six different hop varietals is front and center in this flavorful American IPA.",,1910675,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2350225/445384714fa68a97cceac.png?1655728759,,https://johnsonbrothers.storefronts.site/p/X5L54,,,,Cigar City Brewing,Beer,Ale,IPA,,johnson brothers,Cigar City Brewing,United States,Alcohol,Beer,Ale,IPA
Jai Alai IPA,"An intense bouquet of tangerine and candied orange peel entice the nose while flavors of clementines, Valencia orange and subtle caramel provide counterpoint to an assertive bitterness and rich malt character. Bold hop flavor and aroma from six different hop varietals is front and center in this flavorful American IPA.",,1036192,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2350225/445384714fa68a97cceac.png?1655728759,,https://johnsonbrothers.storefronts.site/p/X5L54,,,,Cigar City Brewing,Beer,Ale,IPA,,johnson brothers,Cigar City Brewing,United States,Alcohol,Beer,Ale,IPA
Cabernet Sauvignon,"Clay Shannon from United States, provided by Shannon Ridge Family of Wines. Enjoy the unique taste and quality.",,1437564,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2351255/3b05df38947534bc7f7c6.png?1655788626,,https://johnsonbrothers.storefronts.site/p/J7KVP,,,,Clay Shannon,Wine,Still,Red,,johnson brothers,Shannon Ridge Family of Wines,United States,Alcohol,Wine,Still,Red
Chardonnay El Coyote Red Hills Lake County,"Clay Shannon from United States, provided by Shannon Ridge Family of Wines. Enjoy the unique taste and quality.",,1732166,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1641218/4d4a37f231c88423dd82a.png?1616733400,,https://johnsonbrothers.storefronts.site/p/3BIM1,,,,Clay Shannon,Wine,Still,White,,johnson brothers,Shannon Ridge Family of Wines,United States,Alcohol,Wine,Still,White
Sauvignon Blanc Betsy Vineyard Lake County,"Clay Shannon from United States, provided by Shannon Ridge Family of Wines. Enjoy the unique taste and quality.",,1121625,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2351287/c50ede4b3ace583913c1f.png?1655788657,,https://johnsonbrothers.storefronts.site/p/OAB2Q,,,,Clay Shannon,Wine,Still,White,,johnson brothers,Shannon Ridge Family of Wines,United States,Alcohol,Wine,Still,White
Chardonnay,"Our Chardonnay is bright and lively, opening with subtle aromas of honeycomb and finishing with stone fruit, lemon meringue and floral notes on the palate.",,1934314,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1569701/83b4047ef2456cbd74d14.png?1616732353,,https://johnsonbrothers.storefronts.site/p/SBSVC,,,,Cloudveil Vineyards,Wine,Still,White,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Still,White
Pinot Gris,"Our Pinot Gris opens with aromatics of pineapple and honeysuckle, leading to floral flavors of cantaloupe, fresh melon, and lemon custard leaving a crisp, round finish. ",,1092056,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/942748/cbae9919ec1171b3af0b4.png?1616727019,,https://johnsonbrothers.storefronts.site/p/BOSSR,,,,Cloudveil Vineyards,Wine,Still,White,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Still,White
Pinot Noir,"Our Pinot Noir showcases ripe flavors of wild raspberry, Bing cherry, and a hint of spice, with lively acidity and a hint of oak on the finish.",,1690409,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2353383/ae750897a0d42444c5118.png?1655822280,,https://johnsonbrothers.storefronts.site/p/CO28U,,,,Cloudveil Vineyards,Wine,Still,Red,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Still,Red
Rosé Wine,"Our Rosé is elegant and inviting, exhibiting aromas of red berries and watermelon, finishing with crisp acidity.",,1447093,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1709247/399de3f291bb1e3c67385.png?1602001554,,https://johnsonbrothers.storefronts.site/p/BNND3,,,,Cloudveil Vineyards,Wine,Still,Rosé,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Still,Rosé
Cabernet Sauvignon Columbia Valley,"Columbia Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1676167,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2354978/de5939b124520fb8a1d1b.png?1655888479,,https://johnsonbrothers.storefronts.site/p/ASJA3,,,,Columbia Winery,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Chardonnay Columbia Valley,"Columbia Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1567909,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2355014/5f4abd2bbd67eeac02030.png?1655888512,,https://johnsonbrothers.storefronts.site/p/ZGOJ0,,,,Columbia Winery,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Merlot Columbia Valley,"Columbia Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1197286,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2355059/d74b1b8879070ea31cd24.png?1655888545,,https://johnsonbrothers.storefronts.site/p/DEMLP,,,,Columbia Winery,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Red Blend Columbia Valley,"Columbia Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1320352,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3237810/a592c198738d99ce6dbb0.png?1722328442,,https://johnsonbrothers.storefronts.site/p/6NE05,,,,Columbia Winery,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Reposado Tequila 100% De Agave Azul,"NOM 1068 Capilla de Guadalupe, Los Altos, Jalisco

Aroma: Sweet cinnamon, cooked agave, vanilla bean, dried cranberries.

Palate: Caramelized cooked agave with a backbone of cranberries, vanilla, light cream, and cinnamon.  Notes of whiskey and baking spices contribute to a full-bodied peak leading to a dry finish.

Finish: Lasting and pleasantly evolving as the Tequila is allowed to rest in the glass.",,1802000,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2564043/912bfc24d2d413b0b9f1d.png?1678194961,,https://johnsonbrothers.storefronts.site/p/9164H,,,,Compoveda Tequila,Spirit,Tequila,Reposado,,johnson brothers,Gildardo Partida,Mexico,Alcohol,Spirit,Tequila,Reposado
Clásica Gin,"Classically familiar, yet wildly distinct, Condesa Clásica Extra Dry Gin expands from a powerful baseline of juniper to explore particular Mexican aromatics and spiritual traditions simultaneously. Palo santo, sage, and jasmine lead the way  in this unique but approachable gin.",,1942238,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2527761/8ae710f643dc662e7ce3e.png?1673847103,,https://johnsonbrothers.storefronts.site/p/PE9LP,,,,Condesa Gin,Spirit,Gin,Specialty,,johnson brothers,E & J Gallo Winery,Mexico,Alcohol,Spirit,Gin,Specialty
Malbec Mendoza,"Conquista Malbec is bright and fruity with plum, spice and red fruit aromas. It is full-bodied with good acidity and layers of blackberries and blueberries, hints of mocha and spice on the lingering finish.",,1561790,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2354753/d711fd3939b3e2bd08186.png?1655887422,,https://johnsonbrothers.storefronts.site/p/JJBQX,,,,Conquista,Wine,Still,Red,,johnson brothers,Prestige Beverage Group,Argentina,Alcohol,Wine,Still,Red
Cabernet Sauvignon California,Our cabernet sauvignon is medium-bodied with attractive berry fruit flavors and hints of plum and spice. ,,1071268,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2355893/9724751d451521b8075da.png?1655908107,,https://johnsonbrothers.storefronts.site/p/63FEL,,,,Copper Ridge Vineyards,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon California,Our cabernet sauvignon is medium-bodied with attractive berry fruit flavors and hints of plum and spice. ,,1652150,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2355893/9724751d451521b8075da.png?1655908107,,https://johnsonbrothers.storefronts.site/p/63FEL,,,,Copper Ridge Vineyards,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Chardonnay California,"Our chardonnay is bursting with apple aromas and citrus fruit flavors. Medium-bodied , its both crisp and refreshing.",,1870920,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2355906/366f7ea0af9ea2040d76d.png?1655908265,,https://johnsonbrothers.storefronts.site/p/BUWWN,,,,Copper Ridge Vineyards,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Chardonnay California,"Our chardonnay is bursting with apple aromas and citrus fruit flavors. Medium-bodied , its both crisp and refreshing.",,1753285,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2355906/366f7ea0af9ea2040d76d.png?1655908265,,https://johnsonbrothers.storefronts.site/p/BUWWN,,,,Copper Ridge Vineyards,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Merlot California,"Our merlot is deep ruby red color with unsurpassed 
smoothness and silky richness. Medium-Bodied , it's bursting with a mix of distinctive fruit and berry characters.",,1002808,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2355916/430f117e68ebc98e1ed61.png?1655908328,,https://johnsonbrothers.storefronts.site/p/OY985,,,,Copper Ridge Vineyards,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Merlot California,"Our merlot is deep ruby red color with unsurpassed 
smoothness and silky richness. Medium-Bodied , it's bursting with a mix of distinctive fruit and berry characters.",,1360503,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2355916/430f117e68ebc98e1ed61.png?1655908328,,https://johnsonbrothers.storefronts.site/p/OY985,,,,Copper Ridge Vineyards,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
White Zinfandel California,"Our White Zinfandel is an inviting rose color with a delicate strawberry bouquet. Light-bodied, it strikes the perfect balance of sweetness and acidity with a clean finish.",,1066285,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2355934/8187478d0bca95c1766d3.png?1655908344,,https://johnsonbrothers.storefronts.site/p/CV7ZD,,,,Copper Ridge Vineyards,Wine,Still,Rosé,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Rosé
White Zinfandel California,"Our White Zinfandel is an inviting rose color with a delicate strawberry bouquet. Light-bodied, it strikes the perfect balance of sweetness and acidity with a clean finish.",,1894635,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2355934/8187478d0bca95c1766d3.png?1655908344,,https://johnsonbrothers.storefronts.site/p/CV7ZD,,,,Copper Ridge Vineyards,Wine,Still,Rosé,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Rosé
Sin Azúcar,Cane Neutral Spirits With Narural Flavors.,,1490515,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2358115/641c299554077f6ec1a03.png?1656019175,,https://johnsonbrothers.storefronts.site/p/OMSNI,,,,Cristal,Spirit,Brandy,Aguardente,,johnson brothers,Mercado Latino (DWS Importers),Colombia,Alcohol,Spirit,Brandy,Aguardente
Texas Ultra Premium Canadian Whisky,"Crown Club from Canada, provided by Mexcor, Inc. Enjoy the unique taste and quality.",,1398712,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2734893/b0cf7571b23757454478e.png?1692693418,,https://johnsonbrothers.storefronts.site/p/CNX1I,,,,Crown Club,Spirit,Whiskey,Canadian,,johnson brothers,"Mexcor, Inc",Canada,Alcohol,Spirit,Whiskey,Canadian
Chianti,"DaVinci Chianti is a well-balanced wine of medium weight with jammy flavors of ripe plums, cherries and red fruit. It has a deep crimson color and is a lively wine with a soft mineral finish and round tannins that linger in long, peppery finish.",,1359315,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2960406/84b4cd3211878544857b5.png?1706861760,,https://johnsonbrothers.storefronts.site/p/ZVNFZ,,,,Da Vinci,Wine,Still,Red,,johnson brothers,Gallo,Italy,Alcohol,Wine,Still,Red
Chianti Riserva,"The Chianti Riserva has a distinctly fruity bouquet with dark cherry overtones that are balanced with hints of vanilla and cinnamon. Its flavor reflects the fruit of the bouquet and is supported by balanced tannins. You will notice flavors of concentrated black fruit, plums, and ripe cherry fruit with spicy undertones all balanced by fine soft tannins and a full mineral finish.",,1070604,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2960376/ab75f9260db099dee3d0f.png?1706861736,,https://johnsonbrothers.storefronts.site/p/60MJK,,,,Da Vinci,Wine,Still,Red,,johnson brothers,Gallo,Italy,Alcohol,Wine,Still,Red
Delle Venezie Pinot Grigio,"DaVinci Pinot Grigio has a brilliant light straw color and a full, ripe palate. It is an extremely well balanced wine with a bouquet of floral aromas coupled with ripe flavors of fresh apple, citrus and tropical fruit flavors. This crisp, clean Pinot Grigio finishes with notes of minerals and a vibrant acidity.",,1330625,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2960348/8f1ae574334c6317e86d7.png?1706861633,,https://johnsonbrothers.storefronts.site/p/1KDKJ,,,,Da Vinci,Wine,Still,White,,johnson brothers,Gallo,Italy,Alcohol,Wine,Still,White
Guaycura Liqueur,"Damiana Liqueur is a light herbal-based liqueur from Mexico. It's made with the damiana herb that grows in Baha California, Mexico. It has great mixability and tastes great as a shooter. The bottle is uniquely shaped and is modeled after an Incan Goddess.",,1715920,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2205324/3454615bcf3dbe12e6785.png?1645814385,,https://johnsonbrothers.storefronts.site/p/C7PDX,,,,Damiana Liqueur,Spirit,Liqueur,Botanical,,johnson brothers,Damiana Importing,Mexico,Alcohol,Spirit,Liqueur,Botanical
Big Red Blend California,"As its name suggests, Dark Horse Big Red Blend offers big, bold fruit aromas of jammy dark fruit, toasted oak with juicy notes of raspberry and brown spice.",,1508646,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2537577/f79206638953bdb827064.png?1674797864,,https://johnsonbrothers.storefronts.site/p/4TBQW,,,,Dark Horse Wine,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Brut Bubbles California,"Our winemaker, Beth Liston selected the grapes for our Sparkling Brut from premier vineyards throughout California. Resulting yields offered vibrant layers of concentrated fruit notes and bright aromas in the wine. After fermentation, all lots were aged in stainless steel tanks until bottling to preserve their brightness and balance.",,1164702,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/790586/d1d88b1650c2d2bcc9f44.png?1616726543,,https://johnsonbrothers.storefronts.site/p/6I65U,,,,Dark Horse Wine,Wine,Sparkling,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Sparkling,White
Brut Rosé California,Dark Horse Sparkling Brut Rosé displays lively bubbles and an inviting pink hue with refreshing notes of citrus and red berries. This light-bodied bubbly offers undertones of stone fruit with a cleansing acidity and crisp finish.,,1982579,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2360654/1e629076ebe4539b0eed4.png?1656327618,,https://johnsonbrothers.storefronts.site/p/BNGI7,,,,Dark Horse Wine,Wine,Sparkling,Rosé,,johnson brothers,Gallo,United States,Alcohol,Wine,Sparkling,Rosé
Cabernet Sauvignon California,"Dark Horse Cabernet Sauvignon has a strong tannin structure that creates a great first impression that you’re not going to forget. With an intense yet balanced blend of dark fruit aromas with notes of toasted oak and a smooth finish, the burst of flavors are simply delicious.",,1686415,1,20.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2360674/8910d30ed6d34323f806c.png?1656327648,,https://johnsonbrothers.storefronts.site/p/NMB7M,,,,Dark Horse Wine,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon California,"Dark Horse Cabernet Sauvignon has a strong tannin structure that creates a great first impression that you’re not going to forget. With an intense yet balanced blend of dark fruit aromas with notes of toasted oak and a smooth finish, the burst of flavors are simply delicious.",,1664292,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2360674/8910d30ed6d34323f806c.png?1656327648,,https://johnsonbrothers.storefronts.site/p/NMB7M,,,,Dark Horse Wine,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Chardonnay Buttery California,"Dark Horse Wine from United States, provided by Gallo. Enjoy the unique taste and quality.",,1376492,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1427495/7cc61deda41e299e643b2.png?1616730276,,https://johnsonbrothers.storefronts.site/p/PRU38,,,,Dark Horse Wine,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Chardonnay California,"The Dark Horse Chardonnay embraces dry, fruity notes of apple and ripe stone fruit, layered with toasted oak to deliver a wine that is perfect for sharing with friends.",,1933601,1,20.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2360696/ac9eeab4e4bb6794226c6.png?1656327673,,https://johnsonbrothers.storefronts.site/p/SYWL3,,,,Dark Horse Wine,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Chardonnay California,"The Dark Horse Chardonnay embraces dry, fruity notes of apple and ripe stone fruit, layered with toasted oak to deliver a wine that is perfect for sharing with friends.",,1553429,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2360696/ac9eeab4e4bb6794226c6.png?1656327673,,https://johnsonbrothers.storefronts.site/p/SYWL3,,,,Dark Horse Wine,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Double Down Red Blend California,"Curl up near the fire with our darkest red. With layers of blackberry fruit, ripe blueberries and warm threads of chocolate and vanilla, Dark Horse Double Down Red Blend is victorious when paired with a bold, juicy steak or rich, chocolate desserts.",,1242073,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2360724/8856ab91d4aecab884bd9.png?1656327705,,https://johnsonbrothers.storefronts.site/p/E8AXK,,,,Dark Horse Wine,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Merlot California,"Full-bodied and distinctive, each sumptuous glass of Dark Horse Merlot is layered with characteristics, where hints of toasted oak are married with dark berry notes - satisfyingly complex, yet tastefully balanced, this is a treat for the taste buds.",,1749986,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2360745/525c3e878c20a6b3351af.png?1656327725,,https://johnsonbrothers.storefronts.site/p/VHFUN,,,,Dark Horse Wine,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Pinot Grigio California,"The Dark Horse Pinot Grigio is awash with crisp, fruit notes to delight the palate. This delicious pale gold-colored wine offers intense flavors that are perfect to accompany any celebration.",,1723539,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2360789/0c56a8266471b917787dd.png?1656331289,,https://johnsonbrothers.storefronts.site/p/BVIT1,,,,Dark Horse Wine,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Pinot Grigio California,"The Dark Horse Pinot Grigio is awash with crisp, fruit notes to delight the palate. This delicious pale gold-colored wine offers intense flavors that are perfect to accompany any celebration.",,1438093,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2360789/0c56a8266471b917787dd.png?1656331289,,https://johnsonbrothers.storefronts.site/p/BVIT1,,,,Dark Horse Wine,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Pinot Noir California,"Black Cherry, Strawberry, Molasses",,1881984,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2360803/324f4f1422665ea81ecdc.png?1656331303,,https://johnsonbrothers.storefronts.site/p/TD90F,,,,Dark Horse Wine,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Pinot Noir California,"Black Cherry, Strawberry, Molasses",,1830898,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2360803/324f4f1422665ea81ecdc.png?1656331303,,https://johnsonbrothers.storefronts.site/p/TD90F,,,,Dark Horse Wine,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Rosé California,"Stock up your backpack, because this fruit-forward canned rosé is an excellent reward after sunny outdoor adventures. With refreshing raspberry and floral notes, Dark Horse Rosé in a can is best served chilled with backyard favorites like chicken kabob or melon salad.
",,1073183,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2360825/4d99cc90bb5c52c848569.png?1656331337,,https://johnsonbrothers.storefronts.site/p/4SKDQ,,,,Dark Horse Wine,Wine,Still,Rosé,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Rosé
