name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
White Zinfandel Exotic Fruits,"A fine wine product with delivious raspberry, lime, and other natural flavors.",,1178324,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1791660/9165a54bba80c1b41aa85.png?1610020214,,https://johnsonbrothers.storefronts.site/p/QEM51,,,,Arbor Mist,Wine,Flavored/Fruit,Fruit,,johnson brothers,Gallo,United States,Alcohol,Wine,Flavored/Fruit,Fruit
White Zinfandel Exotic Fruits,"A fine wine product with delivious raspberry, lime, and other natural flavors.",,1729484,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1791660/9165a54bba80c1b41aa85.png?1610020214,,https://johnsonbrothers.storefronts.site/p/QEM51,,,,Arbor Mist,Wine,Flavored/Fruit,Fruit,,johnson brothers,Gallo,United States,Alcohol,Wine,Flavored/Fruit,Fruit
White Zinfandel Strawberry,A fine wine product with ripe strawberry & other natural flavors.,,1943460,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/156519/eb8acf32f949d9cd8ded7.png?1521664922,,https://johnsonbrothers.storefronts.site/p/1Y9GG,,,,Arbor Mist,Wine,Flavored/Fruit,Fruit,,johnson brothers,Gallo,United States,Alcohol,Wine,Flavored/Fruit,Fruit
Zinfandel Sangria,Succulent cherries and zesty citrus flavors are blended with a Zinfandel wine to make this Arbor Mist twist on traditional Spanish Sangria.,,1700173,6,1.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/156525/31eb2c3ad0e92a950ed52.png?1521665048,,https://johnsonbrothers.storefronts.site/p/39C5K,,,,Arbor Mist,Wine,Flavored/Fruit,Sangria,,johnson brothers,Gallo,United States,Alcohol,Wine,Flavored/Fruit,Sangria
Chardonnay Dundee Hills,"Archery Summit from United States, provided by Crimson Wine Group. Enjoy the unique taste and quality.",,1957767,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2529583/c4956b537d1d4a4697c8c.png?1674038231,,https://johnsonbrothers.storefronts.site/p/7ZJ63,,,,Archery Summit,Wine,Still,White,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,White
Pinot Gris Vireton Willamette Valley,"Archery Summit from United States, provided by Crimson Wine Group. Enjoy the unique taste and quality.",,1323269,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2274751/a7486ca175c5dadb6c279.png?1651064969,,https://johnsonbrothers.storefronts.site/p/Z29RW,,,,Archery Summit,Wine,Still,White,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,White
Pinot Noir Dundee Hills,"Archery Summit from United States, provided by Crimson Wine Group. Enjoy the unique taste and quality.",,1775060,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2274798/3f306f20680e6ae529482.png?1651065018,,https://johnsonbrothers.storefronts.site/p/1IBAF,,,,Archery Summit,Wine,Still,Red,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,Red
Pinot Noir Vireton Willamette Valley,"Archery Summit from United States, provided by Crimson Wine Group. Enjoy the unique taste and quality.",,1554048,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2588449/8e6a7f1b9e0df3d18d657.png?1680659802,,https://johnsonbrothers.storefronts.site/p/E910Y,,,,Archery Summit,Wine,Still,Red,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,Red
Brunello Di Montalcino,"Argiano from Italy, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1650943,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2932219/76256f17e5a5b4f1819e0.png?1705566416,,https://johnsonbrothers.storefronts.site/p/97TX4,,,,Argiano,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,Italy,Alcohol,Wine,Still,Red
Brunello Di Montalcino,"Fresh, complex and fruity nose with balsamic and meaty end notes. In the mouth it is very vertical with strong but silky and well blended tannins and a distinct sapidity that makes it very gastronomic.",,1896964,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3235368/f5f58645cf03b5d52134f.png?1722239100,,https://johnsonbrothers.storefronts.site/p/2ML0V,,,,Argiano,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,Italy,Alcohol,Wine,Still,Red
Brunello Di Montalcino,"Argiano from Italy, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1396956,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2264437/74ad07f39e6f2b9a1a5a0.png?1650985584,,https://johnsonbrothers.storefronts.site/p/USI38,,,,Argiano,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,Italy,Alcohol,Wine,Still,Red
Toscana Non Confunditur,"Argiano from Italy, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1992552,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3235823/d36d8d014c20b35f269c4.png?1722246098,,https://johnsonbrothers.storefronts.site/p/G7ZDU,,,,Argiano,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,Italy,Alcohol,Wine,Still,Red
Toscana Solengo,"Argiano from Italy, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1620659,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/197936/934a674a24056181d1482.png?1616721701,,https://johnsonbrothers.storefronts.site/p/HX1WR,,,,Argiano,Wine,Still,Red,,johnson brothers,E & J Gallo Winery,Italy,Alcohol,Wine,Still,Red
Bierzo Mencía,"Brilliant ruby. A highly perfumed bouquet evokes fresh dark berries, succulent herbs, licorice and peppery spices. Juicy and focused on the palate, offering bitter cherry, blueberry and dark chocolate flavors that are sharpened by a jolt of juicy acidity and a hint of white pepper. The blue fruit note lingers very nicely on the long, tangy finish, which is framed by dusty, fine-grained tannins. ",,1647730,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/373795/74a5e5a3c4b9deb2706e2.png?1536414267,,https://johnsonbrothers.storefronts.site/p/EWYJX,,,,Armas de Guerra,Wine,Still,Red,,johnson brothers,Olé Imports,Spain,Alcohol,Wine,Still,Red
Delle Venezie Pinot Grigio Alísia,"Color : Straw yellow with golden shades.

Bouquet : Intense, fruity with remembrance of hay, walnut husk, fine and elegant.

Taste : Velvety, harmonious, characteristic and elegant.",,1663813,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2183312/8c229ad1efa52aeee3ee2.png?1644001929,,https://johnsonbrothers.storefronts.site/p/EI1QL,,,,Astoria,Wine,Still,White,,johnson brothers,Prestige Beverage Group,Italy,Alcohol,Wine,Still,White
Prosecco,Astoria Spago Prosecco D.O.C. is light straw yellow in color with very fine and continuous bubbles. The bouquet releases aromas of fresh fruit followed by harmonious flavors of citrus balanced nicely by a hint of creaminess and a touch of sparkle.,,1258328,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2230865/3513906b414a27999e2d8.png?1647938205,,https://johnsonbrothers.storefronts.site/p/ZNGY0,,,,Astoria,Wine,Sparkling,White,,johnson brothers,Prestige Beverage Group,Italy,Alcohol,Wine,Sparkling,White
Prosecco Sparkling Extra Dry,"Astoria from Italy, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1812027,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2230846/9cdeec2b26feb70df4583.png?1647938188,,https://johnsonbrothers.storefronts.site/p/8LRCM,,,,Astoria,Wine,Sparkling,White,,johnson brothers,Prestige Beverage Group,Italy,Alcohol,Wine,Sparkling,White
Big Falls Red Reserve Dry Red Wine,"This wine is a well-balanced blend with flavors of rich black fruits, a hint of smokiness, structured tannins, and is oaked to perfection.",,1877414,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1730074/ed704628d4913f0c67402.png?1604118201,,https://johnsonbrothers.storefronts.site/p/9DJRP,,,,Autumn Harvest Winery & Orchard,Wine,Still,Red,,johnson brothers,Autumn Harvest Winery,United States,Alcohol,Wine,Still,Red
Blue Heaven Red Wine,"This wine has a heavenly flavor. Medium-bodied, semi-sweet fruit wine with hints of blueberry and strong grape undertones. This pleasing wine is loaded with character and thrilling to every palate.",,1913291,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2277328/29b6d9c749ccc8b7e101c.png?1651233201,,https://johnsonbrothers.storefronts.site/p/W72WE,,,,Autumn Harvest Winery & Orchard,Wine,Still,Red,,johnson brothers,Autumn Harvest Winery,United States,Alcohol,Wine,Still,Red
Crisp Autumn Mist Sweet Apple Wine,This wine is made from 100% Honeycrisp apples. Deliciously sweet with a full apple cider flavor.,,1266733,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1730112/c6baa01981babd71b37ab.png?1604145038,,https://johnsonbrothers.storefronts.site/p/5PYIK,,,,Autumn Harvest Winery & Orchard,Wine,Flavored/Fruit,Fruit,,johnson brothers,Autumn Harvest Winery,United States,Alcohol,Wine,Flavored/Fruit,Fruit
Fall Folly Red Wine,This light bodied wine is a great wine for the occasional wine drinker. Full berry undertones make this wine a great choice to serve for any occasion or to please any palate.,,1117934,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1730109/99111d62601f096be5e43.png?1604145030,,https://johnsonbrothers.storefronts.site/p/L14SU,,,,Autumn Harvest Winery & Orchard,Wine,Still,Red,,johnson brothers,Autumn Harvest Winery,United States,Alcohol,Wine,Still,Red
Fionnrua Red Wine,"This refreshing and vibrant wine offers the aroma and flavor of freshly picked strawberries. Sweet and slightly tart, Fionnrua starts out with a crisp and tangy quality, followed by a delicate and smooth finish.",,1637696,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1730069/6fdf55eb7c846ba617d2e.png?1604118187,,https://johnsonbrothers.storefronts.site/p/DV9U0,,,,Autumn Harvest Winery & Orchard,Wine,Still,Red,,johnson brothers,Autumn Harvest Winery,United States,Alcohol,Wine,Still,Red
Flight Of The Kiwi White Wine,"This exotic blend contains hints of ripe kiwi and juicy pear flavors that, like the flightless Kiwi bird, long to grow wings! The luscious flavors are balanced by bright acidity and a clean refreshing finish.",,1965162,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1730073/d4babd9fe78fb674fc732.png?1604118196,,https://johnsonbrothers.storefronts.site/p/8NSSO,,,,Autumn Harvest Winery & Orchard,Wine,Still,White,,johnson brothers,Autumn Harvest Winery,United States,Alcohol,Wine,Still,White
Grateful Red Grape Pomegranate Wine,Bold & Jammy blend combines structured grape with earthy pomegranate giving way to the robust flavor. Tangy spice with the right amount of sweet.,,1601206,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1730075/d12ecc8d8785b915ac332.png?1604118205,,https://johnsonbrothers.storefronts.site/p/HZIE3,,,,Autumn Harvest Winery & Orchard,Wine,Flavored/Fruit,Fruit,,johnson brothers,Autumn Harvest Winery,United States,Alcohol,Wine,Flavored/Fruit,Fruit
Harvest Moon Semi-Sweet White Wine,"Deliciously sweet with a fragrant peach bouquet and medium body, you'll come away with a pleasantly sweet and creamy, peach sensation.",,1227571,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1730070/198da8b73d9c549762ce5.png?1604118191,,https://johnsonbrothers.storefronts.site/p/4L6NQ,,,,Autumn Harvest Winery & Orchard,Wine,Still,White,,johnson brothers,Autumn Harvest Winery,United States,Alcohol,Wine,Still,White
Merry Berry White Wine,Merry Berry this holiday wine is bursting with flavor. Semi-sweet and tart all at the same time. This wine can be enjoyed year round.,,1896383,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1730111/98bd1d2fd59c964102987.png?1604145034,,https://johnsonbrothers.storefronts.site/p/RQ6L4,,,,Autumn Harvest Winery & Orchard,Wine,Still,White,,johnson brothers,Autumn Harvest Winery,United States,Alcohol,Wine,Still,White
Moscato Semi-Sweet American White Wine,This beautifully structured wine expresses true varietal character. This is a light bodied wine with aromas of green apple and pears.,,1437395,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2178785/cab38f2577bdbfd99faf8.png?1643716081,,https://johnsonbrothers.storefronts.site/p/72UYD,,,,Autumn Harvest Winery & Orchard,Wine,Still,White,,johnson brothers,Autumn Harvest Winery,United States,Alcohol,Wine,Still,White
Northern Lights White Wine,"Northern Lights great wine for the occasional wine drinker. A light fruity taste that hints of fresh apple cider with the smoothness of grape. Excellent served with seafood, poultry or pork.",,1318078,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1730072/e4b49a7b69e34bc3f7b23.png?1604118194,,https://johnsonbrothers.storefronts.site/p/1MEF1,,,,Autumn Harvest Winery & Orchard,Wine,Still,White,,johnson brothers,Autumn Harvest Winery,United States,Alcohol,Wine,Still,White
Shooting Star Semi-Sweet Carbonated White Wine,"Autumn Harvest Winery & Orchard from United States, provided by Autumn Harvest Winery. Enjoy the unique taste and quality.",,1142024,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2790407/46fa417ef73346ab6761e.png?1696849715,,https://johnsonbrothers.storefronts.site/p/CI5U6,,,,Autumn Harvest Winery & Orchard,Wine,Still,White,,johnson brothers,Autumn Harvest Winery,United States,Alcohol,Wine,Still,White
Cabernet Sauvignon California,"Avalon from United States, provided by Purple Wine Co. Enjoy the unique taste and quality.",,1228187,12,750.0,,,,,,,https://johnsonbrothers.storefronts.site/p/UN3J2,,,,Avalon,Wine,Still,Red,,johnson brothers,Purple Wine Co,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon Napa County,"Vibrant aromas of blackberry and juicy plum mingle with notes of violet and vanilla. A silky texture on the palate frames generous flavors of ripe red raspberry and black cherry. Supple tannins with hints of Rutherford Dust are beautifully integrated with the dark fruit flavors leading to a smooth, lingering finish.",,1077741,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2255176/36c9b1a6d72665925c915.png?1650477847,,https://johnsonbrothers.storefronts.site/p/51UEQ,,,,Avalon,Wine,Still,Red,,johnson brothers,Purple Wine Co,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon Napa County Limited Release (On Premise Only),"Avalon from United States, provided by Purple Wine Co. Enjoy the unique taste and quality.",,1460172,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2278499/9a56c451d05c3d93f0a8b.png?1651477928,,https://johnsonbrothers.storefronts.site/p/1S3VG,,,,Avalon,Wine,Still,Red,,johnson brothers,Purple Wine Co,United States,Alcohol,Wine,Still,Red
Chardonnay California,"Avalon from United States, provided by Purple Wine Co. Enjoy the unique taste and quality.",,1531024,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2944266/fe956388e0fa7586483ff.png?1706100351,,https://johnsonbrothers.storefronts.site/p/9ZBYH,,,,Avalon,Wine,Still,White,,johnson brothers,Purple Wine Co,United States,Alcohol,Wine,Still,White
Pinot Noir California,"Cool, highly aromatic nose of raspberry, strawberry, blackberry and spices. Offers lovely sweetness and texture, with forward flavors of spicy red fruits.",,1680146,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2944236/3ac42ed3ae0a2c999f13d.png?1706100313,,https://johnsonbrothers.storefronts.site/p/L3CG4,,,,Avalon,Wine,Still,Red,,johnson brothers,Purple Wine Co,United States,Alcohol,Wine,Still,Red
Red Blend California,"Avalon from United States, provided by Purple Wine Co. Enjoy the unique taste and quality.",,1252787,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2944223/1974f2eab9692ff22d44e.png?1706100303,,https://johnsonbrothers.storefronts.site/p/BQ1K9,,,,Avalon,Wine,Still,Red,,johnson brothers,Purple Wine Co,United States,Alcohol,Wine,Still,Red
Sauvignon Blanc California,"Avalon from United States, provided by Purple Wine Co. Enjoy the unique taste and quality.",,1683532,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2278670/80c3eb6160fb9cc23c4a4.png?1651487732,,https://johnsonbrothers.storefronts.site/p/E1SO9,,,,Avalon,Wine,Still,White,,johnson brothers,Purple Wine Co,United States,Alcohol,Wine,Still,White
Vinho Verde Fonte,"Clear pale yellow, this wine is extremely elegant, with a crisp and fruity bouquet marked by notes of green apple and lime. Slightly fizzy, with a vibrant minerality and refreshing notes of citrus fruits, this wine is extremely versatile, perfect to pair with the simplest moments of life. ",,1655913,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2278613/14c3c62a38274005b03fb.png?1651487672,,https://johnsonbrothers.storefronts.site/p/F9VM8,,,,Aveleda,Wine,Still,White,,johnson brothers,Milton's Distributing Co Inc,Portugal,Alcohol,Wine,Still,White
Vinho Verde Loureiro & Alvarinho,"With pale yellow color and a beautiful crystalline rim, Aveleda Loureiro & Alvarinho is the definition of a harmonious wine: the exuberant floral and citric aromas of Loureiro blend perfectly with the velvet smooth body of the Alvarinho grape variety. On the mouth, it is very tasty, with perfect freshness and balance. A wine full of character.​",,1209414,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1757593/bb35cd07a67c20bcff22e.png?1606994386,,https://johnsonbrothers.storefronts.site/p/P38JY,,,,Aveleda,Wine,Still,White,,johnson brothers,Milton's Distributing Co Inc,Portugal,Alcohol,Wine,Still,White
Cabernet Sauvignon,"Aviana from France, provided by C Mondavi & Family. Enjoy the unique taste and quality.",,1308511,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2635608/886b368dfd11fb7c6f700.png?1684923785,,https://johnsonbrothers.storefronts.site/p/WF0II,,,,Aviana,Wine,Still,Red,,johnson brothers,C Mondavi & Family,France,Alcohol,Wine,Still,Red
Red Blend,"Aviana from Portugal, provided by C Mondavi & Family. Enjoy the unique taste and quality.",,1271996,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2635609/575b38c297bfb25351b18.png?1684923842,,https://johnsonbrothers.storefronts.site/p/D620A,,,,Aviana,Wine,Still,Red,,johnson brothers,C Mondavi & Family,Portugal,Alcohol,Wine,Still,Red
Verdejo,"Aviana from Spain, provided by C Mondavi & Family. Enjoy the unique taste and quality.",,1491687,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2635611/2961dfce68542d17cbd03.png?1684923860,,https://johnsonbrothers.storefronts.site/p/CJVG2,,,,Aviana,Wine,Still,White,,johnson brothers,C Mondavi & Family,Spain,Alcohol,Wine,Still,White
Barolo,"Azienda Agricola Gomba Cascina Boschetti from Italy, provided by Ethica Wines. Enjoy the unique taste and quality.",,1786027,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2831760/aa567e6273175bef91341.png?1699361544,,https://johnsonbrothers.storefronts.site/p/0JT6F,,,,Azienda Agricola Gomba Cascina Boschetti,Wine,Still,Red,,johnson brothers,Ethica Wines,Italy,Alcohol,Wine,Still,Red
2 Years Old Aged Black Private Reserve Extra Añejo Tequila 100% De Agave,"Azuñia Black is extra aged for two years for the sipping tequila connoisseur. Appreciate the up-front vanilla aroma and long finish. Revel in the full-bodied flavor of caramel, cocoa, sarsaparilla and spice.",,1003577,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2280362/225b9d21c80912933dfc2.png?1651589864,,https://johnsonbrothers.storefronts.site/p/KI4P6,,,,Azuñia,Spirit,Tequila,Añejo,,johnson brothers,Intersect Beverage,Mexico,Alcohol,Spirit,Tequila,Añejo
Añejo Tequila 100% De Agave,"Clean, smooth and palate-pleasing, Azuñia’s Añejo is arguably best sipped and savored slowly. Pour it straight into a snifter to experience the full flavor brought on by aging, or try an elegant twist on a classic cocktail like a tequila Old Fashioned or a Mexican Manhattan.",,1659875,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2280364/b7df3981fb932a6d21193.png?1651589868,,https://johnsonbrothers.storefronts.site/p/50VW4,,,,Azuñia,Spirit,Tequila,Añejo,,johnson brothers,Intersect Beverage,Mexico,Alcohol,Spirit,Tequila,Añejo
Platinum Blanco Tequila 100% de Agave,"Clean, floral and fruity, our blanco tequila is equally impressive sipped alone or mixed into a colorful cocktail. An un-aged award-winner, Azuñia Blanco Organic Tequila boasts agave, lemon and tropical fruit flavors, finishing off with notes of light pepper and citrus. Try it in our popular Azuñia Orgánica, our honestly authentic version of the Organic Skinny Margarita, or take a more adventurous turn at your next mixer by stirring it into one of our signature craft cocktails.

Made with 100% pure Weber Blue Agave grown in dedicated fields of the Tequila valley
Piñas harvested by hand and roasted 36 hours in traditional clay hornos
Fermented naturally in open-air vats with wild borne yeast
Finished with double pot still distillation
USDA Certified and BioAgriCert Organic
Available in 50 ml, 375 ml, 750 ml, and 1-liter bottles",,1575269,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1589787/def72cb794f93d5dc691d.png?1591309234,,https://johnsonbrothers.storefronts.site/p/7TVFZ,,,,Azuñia,Spirit,Tequila,Blanco,,johnson brothers,Intersect Beverage,Mexico,Alcohol,Spirit,Tequila,Blanco
Reposado Organic Estate Crafted Tequila 100% De Agave,"Azuñia Reposado Organic Tequila rests in American oak barrels for up to eight months before making its way to your table or soiree. Boasting a light agave aroma and hints of butterscotch, oak, smokiness and caramel, it offers a smooth, slight vanilla finish ideal for sipping on its own or blending into a tequila mule or similar tequila cocktail.",,1472980,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2280369/e559d9e98080f67393f78.png?1651589874,,https://johnsonbrothers.storefronts.site/p/DQ6PY,,,,Azuñia,Spirit,Tequila,Reposado,,johnson brothers,Intersect Beverage,Mexico,Alcohol,Spirit,Tequila,Reposado
Cabernet Sauvignon FPS California,"B. R. Cohn Winery from United States, provided by Vintage Wine Estates. Enjoy the unique taste and quality.",,1866824,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2281075/163b2751628e061c15de7.png?1651647154,,https://johnsonbrothers.storefronts.site/p/FLR34,,,,B. R. Cohn Winery,Wine,Still,Red,,johnson brothers,Vintage Wine Estates,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon North Coast,"B. R. Cohn Winery from United States, provided by Vintage Wine Estates. Enjoy the unique taste and quality.",,1323919,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2281083/a6cd14c274462f127d4a6.png?1651647166,,https://johnsonbrothers.storefronts.site/p/34SYA,,,,B. R. Cohn Winery,Wine,Still,Red,,johnson brothers,Vintage Wine Estates,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon Central Coast,"Ballard Lane from United States, provided by Miller Family Wine Co.. Enjoy the unique taste and quality.",,1850114,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2281870/e75ad5921f52cb8bc2681.png?1651671703,,https://johnsonbrothers.storefronts.site/p/VSNT0,,,,Ballard Lane,Wine,Still,Red,,johnson brothers,Miller Family Wine Co.,United States,Alcohol,Wine,Still,Red
Chardonnay Central Coast,"Native Malolactic fermentation Night harvested Aromas of vanilla, granny smith apple and candied lemon with flavours of toast, citrus, and quince.",,1681765,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2281882/a931d5201fc2ca5be1987.png?1651671714,,https://johnsonbrothers.storefronts.site/p/R3D8H,,,,Ballard Lane,Wine,Still,White,,johnson brothers,Miller Family Wine Co.,United States,Alcohol,Wine,Still,White
Pinot Noir Central Coast,"De-stemmed Aromas of strawberries, clove and baking spices with flavours of peppered strawberries, maraschino cherries and toasted oak. The wine has earthy tones and hints of vanilla.",,1369771,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2281902/7952608cab98d26aff8f0.png?1651671736,,https://johnsonbrothers.storefronts.site/p/3J2SV,,,,Ballard Lane,Wine,Still,Red,,johnson brothers,Miller Family Wine Co.,United States,Alcohol,Wine,Still,Red
Sauvignon Blanc Central Coast,"Ballard Lane from United States, provided by Miller Family Wine Co.. Enjoy the unique taste and quality.",,1274344,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2281925/932504cceed66933ce6e5.png?1651671761,,https://johnsonbrothers.storefronts.site/p/ILBEU,,,,Ballard Lane,Wine,Still,White,,johnson brothers,Miller Family Wine Co.,United States,Alcohol,Wine,Still,White
Zinfandel Central Coast,"Ballard Lane from United States, provided by Miller Family Wine Co.. Enjoy the unique taste and quality.",,1383534,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2281936/0d70ad97d5f77fb518526.png?1651671772,,https://johnsonbrothers.storefronts.site/p/BH34K,,,,Ballard Lane,Wine,Still,Red,,johnson brothers,Miller Family Wine Co.,United States,Alcohol,Wine,Still,Red
Gran Spumante,Inviting aromas reminiscent of ripe peaches and apricots combine to form a delightful bouquet. Well-balanced and pleasingly effervescent.,,1060707,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/239788/326564d13742da3ad229b.png?1616722085,,https://johnsonbrothers.storefronts.site/p/HYOSD,,,,Ballatore,Wine,Sparkling,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Sparkling,White
Cabernet Sauvignon Paso Robles,"Aromas of black plum, black cherry and earthy, green herbal notes—followed by a plush and juicy delivery with fine tannins and a velvety texture. Densely layered flavours of boysenberry, cassis, and plum—accompanied by rustic, savoury herbs, anise and a touch of cocoa.",,1759945,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2284716/67c7d4c4858e6a832f156.png?1651817194,,https://johnsonbrothers.storefronts.site/p/JHD31,,,,Banshee,Wine,Still,Red,,johnson brothers,"Foley Family Wines, Inc",United States,Alcohol,Wine,Still,Red
Chardonnay Sonoma Coast,"Banshee from United States, provided by Foley Family Wines, Inc. Enjoy the unique taste and quality.",,1823689,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2284727/7dbdc372df7baff258354.png?1651817203,,https://johnsonbrothers.storefronts.site/p/JOS1A,,,,Banshee,Wine,Still,White,,johnson brothers,"Foley Family Wines, Inc",United States,Alcohol,Wine,Still,White
Mordecai Proprietary Red Wine California,"Banshee from United States, provided by Foley Family Wines, Inc. Enjoy the unique taste and quality.",,1643368,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2284753/9569de7c27407f5d3e6ca.png?1651817229,,https://johnsonbrothers.storefronts.site/p/440IM,,,,Banshee,Wine,Still,Red,,johnson brothers,"Foley Family Wines, Inc",United States,Alcohol,Wine,Still,Red
Méthode Champenoise Brut Ten-Of-Cups California,"Vibrant, bright and aromatic with notes of tropical fruit, green apple and citrus complemented by marzipan and honeysuckle. The wine is persistent on the palate and creamy on the finish. Hints of toast round out this beautiful, balanced wine. ",,1828342,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2045673/84d2bf6f24da15e017652.png?1631358739,,https://johnsonbrothers.storefronts.site/p/OZX3I,,,,Banshee,Wine,Sparkling,White,,johnson brothers,"Foley Family Wines, Inc",United States,Alcohol,Wine,Sparkling,White
