name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Pinot Noir San Luis Obispo County,"Our Pinot Noir is bright and fresh with intense fruit, and a joyful character.",,1308195,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1814117/f71638b4404528f3b326b.png?1611662691,,https://johnsonbrothers.storefronts.site/p/MTJOR,,,,Chamisal Vineyards,Wine,Still,Red,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,Red
Champagne Brut Nature Pur Meunier,"Champagne Caillez Lemaire from France, provided by Cage Imports. Enjoy the unique taste and quality.",,1860366,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2841407/fbd92a6d1f9401fdf3a16.png?1699935706,,https://johnsonbrothers.storefronts.site/p/D30S1,,,,Champagne Caillez Lemaire,Wine,Sparkling,White,,johnson brothers,Cage Imports,France,Alcohol,Wine,Sparkling,White
Champagne Extra-Brut Éclats,"This is a fine example of what blending mastery can do for a mature cuvée. Complex, silky in texture, with a finish of beautiful purity, it offers wine lovers the discovery of a style that is full of distinction.
",,1963833,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2841406/6a63956903774c923ad69.png?1699935648,,https://johnsonbrothers.storefronts.site/p/5NVCU,,,,Champagne Caillez Lemaire,Wine,Sparkling,White,,johnson brothers,Cage Imports,France,Alcohol,Wine,Sparkling,White
Champagne Brut Cuvée D,"A nice gold yellow colour with a delicate and persistant mousse. White blossom and soft spices appear first on the nose, mellowed by notes of toasted brioche and vanilla on the finish. The smoothness of Pinot noir and the elegance of Chardonnay. Freshness with mandarine and orange zest notes. A deliciously fresh and creamy champagne of great persistence.

Key aromas: toasted brioche, vanilla, white blossom. ",,1927967,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2531809/aa03ac79547123ced900a.png?1674211369,,https://johnsonbrothers.storefronts.site/p/09I9Q,,,,Champagne Devaux,Wine,Sparkling,White,,johnson brothers,Prestige Beverage Group,France,Alcohol,Wine,Sparkling,White
Champagne Brut Cuvée D,"A nice gold yellow colour with a delicate and persistant mousse. White blossom and soft spices appear first on the nose, mellowed by notes of toasted brioche and vanilla on the finish. The smoothness of Pinot noir and the elegance of Chardonnay. Freshness with mandarine and orange zest notes. A deliciously fresh and creamy champagne of great persistence.

Key aromas: toasted brioche, vanilla, white blossom. ",,1713089,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1616690/91440653a0a839abf2940.png?1593163508,,https://johnsonbrothers.storefronts.site/p/6AYHB,,,,Champagne Devaux,Wine,Sparkling,White,,johnson brothers,Prestige Beverage Group,France,Alcohol,Wine,Sparkling,White
Champagne Brut Cuvée Rosée,"The addition of a small quantity of Pinot Noir vinified in red and rosé, before the fermentation called « prise de mousse » gives softness and roundness to this champagne. A rich and elegant fruit driven rosé. Golden rose colour, slightly salmon. Aromas of white and exotic fruits A lovely fresh and smooth mousse. Champagne with a good balance and notes of red fruits with liquorice on the finish. 

Key aromas: freshness, fruitness, softness. ",,1298916,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1616698/5c49c1b1611e6404067ae.png?1593163593,,https://johnsonbrothers.storefronts.site/p/1XCG5,,,,Champagne Devaux,Wine,Sparkling,Rosé,,johnson brothers,Prestige Beverage Group,France,Alcohol,Wine,Sparkling,Rosé
Champagne Brut Grande Réserve,"The source of several crus allows our winemaker to create a Champagne with delicacy and complexity.

Color : Gold yellow colour.

Nose : Floral perfumes with hints of stone fruits such as peach and apricot on the nose.

Finish : Fine and intense palate on the finish.

Keys aromas : riped fruits, white peach, fruity touch.
",,1980568,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1616648/259418d9a306443810537.png?1593163123,,https://johnsonbrothers.storefronts.site/p/0KSE5,,,,Champagne Devaux,Wine,Sparkling,White,,johnson brothers,Prestige Beverage Group,France,Alcohol,Wine,Sparkling,White
Champagne 1er Cru Brut Nature Extra Brut Sig'nature,"Champagne Guy Méa from France, provided by Cage Imports. Enjoy the unique taste and quality.",,1081647,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2735057/4ee63608cdfc5446305b7.png?1692701701,,https://johnsonbrothers.storefronts.site/p/Y7PLJ,,,,Champagne Guy Méa,Wine,Sparkling,White,,johnson brothers,Cage Imports,France,Alcohol,Wine,Sparkling,White
Champagne Brut 1er Cru Rosa Délice Rosé,"Champagne Guy Méa from France, provided by Cage Imports. Enjoy the unique taste and quality.",,1246717,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2841402/f2e4f0dd87302d02c9040.png?1699935582,,https://johnsonbrothers.storefronts.site/p/Y0CAT,,,,Champagne Guy Méa,Wine,Sparkling,Rosé,,johnson brothers,Cage Imports,France,Alcohol,Wine,Sparkling,Rosé
Champagne Rosé,"Champagne Marx-Coutelas & Fils from France, provided by Cage Imports. Enjoy the unique taste and quality.",,1985454,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2841400/9fcf5184a602b074be9ba.png?1699935513,,https://johnsonbrothers.storefronts.site/p/YEE2T,,,,Champagne Marx-Coutelas & Fils,Wine,Sparkling,Rosé,,johnson brothers,Cage Imports,France,Alcohol,Wine,Sparkling,Rosé
Champagne Tradition,"Champagne Marx-Coutelas & Fils from France, provided by Cage Imports. Enjoy the unique taste and quality.",,1846080,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2841403/cdb3bf19988d2181c5b32.png?1699935599,,https://johnsonbrothers.storefronts.site/p/PRGT7,,,,Champagne Marx-Coutelas & Fils,Wine,Sparkling,White,,johnson brothers,Cage Imports,France,Alcohol,Wine,Sparkling,White
Champagne Brut Cuvée Grégory,"This Cuvée features Chardonnay.

Very fine expression in the nose and in the mouth. Mineral and white flowers. Very smooth mid-palate. Big potential.

Essentially as an aperitif.",,1788803,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3038880/064f6f679cf8df7c1d872.png?1710908776,,https://johnsonbrothers.storefronts.site/p/DS4Y4,,,,Champagne Michel Mailliard,Wine,Sparkling,White,,johnson brothers,The Sorting Table,France,Alcohol,Wine,Sparkling,White
Champagne Brut Mont Vergon,"Champagne Michel Mailliard from France, provided by The Sorting Table. Enjoy the unique taste and quality.",,1916464,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3038870/eb11de933747b3fe1d270.png?1710908766,,https://johnsonbrothers.storefronts.site/p/E88K1,,,,Champagne Michel Mailliard,Wine,Sparkling,White,,johnson brothers,The Sorting Table,France,Alcohol,Wine,Sparkling,White
Champagne Brut Blanc de Noirs Armorial,"Armorial is the collection of family symbols: a terroir, a grape variety, a style. Pretty gold color with green reflections and elegant effervescence. This special interpretation of Pinot Noir has aromas of white flowers, pastries and dried fruits. On the palate the attack is fresh, fruity and fleshy. A long and delicious finish.

",,1610099,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3032570/600c162537fe9a4f19990.png?1710500205,,https://johnsonbrothers.storefronts.site/p/1A0JP,,,,Champagne Waris-Hubert,Wine,Sparkling,White,,johnson brothers,The Sorting Table,France,Alcohol,Wine,Sparkling,White
Champagne Grand Cru Brut Blanc de Blancs Albescent,"It has the finesse and exceptional potential of the Chardonnay Grand Cru of Côte des Blancs. To the eye, a pale golden robe with discrete green highlights. The wine’s aromas announce its extreme purity, airy dimension and elegance. Timid at first. Then hazelnut and almond characterize the rich, creamy dimension of this cuvee. The mouthfeel is just as elegant as the aromas: one begins with lemon zest and white fruits’ aromas and tastes. Chrystalline, with barley sugar accents, it highlights our preferred grape variety, Chardonnay. An excellent dinner and aperetif wine.",,1966661,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3032552/f6887b8311a244ec3c514.png?1710500192,,https://johnsonbrothers.storefronts.site/p/I6BY9,,,,Champagne Waris-Hubert,Wine,Sparkling,White,,johnson brothers,The Sorting Table,France,Alcohol,Wine,Sparkling,White
Champagne Grand Cru Zéro Dosage Blanc de Blancs Lilyale,"Pale golden colour with intense glints of emerald green. Fine and lively effervescence; lasting beads of bubbles. The aromas are elegant and expressive with a floral and springlike tone. Notes of lime blossom, mint and freshly mown grass develop, which evolve to white fruit and fresh Mirabelle plum. The scent of Viennese pastries and brioche fill the senses. The palate is full and with a rich attack. Firm and powerful. Dense in the evolution phase with lively lemon flavors, complimented by minerality and hints of wild citrus fruits. It’s the purity, and elegance of the chardonnay grand cru of the Côte des Blancs. Elegant and expressive.",,1711430,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3032300/791e0c68f444c468cc69e.png?1710495320,,https://johnsonbrothers.storefronts.site/p/Z90YD,,,,Champagne Waris-Hubert,Wine,Sparkling,White,,johnson brothers,The Sorting Table,France,Alcohol,Wine,Sparkling,White
Côtes de Provence Rosé,"Champs de Provence from France, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1184453,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2334948/36fb174e6c1dcbdab4754.png?1655104866,,https://johnsonbrothers.storefronts.site/p/7W8XQ,,,,Champs de Provence,Wine,Still,Rosé,,johnson brothers,Prestige Beverage Group,France,Alcohol,Wine,Still,Rosé
Cabernet Sauvignon Bolt Columbia Valley,"Charles & Charles from United States, provided by Sutter Home/Trinchero Family Est. Enjoy the unique taste and quality.",,1616307,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2344081/1be582dacf79ed45881ac.png?1655387832,,https://johnsonbrothers.storefronts.site/p/ED2B3,,,,Charles & Charles,Wine,Still,Red,,johnson brothers,Sutter Home/Trinchero Family Est,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon Syrah Red Blend Columbia Valley,"Charles & Charles from United States, provided by Sutter Home/Trinchero Family Est. Enjoy the unique taste and quality.",,1624536,1,5.16,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2335385/17a0c4dfb0475bf60ac66.png?1655110050,,https://johnsonbrothers.storefronts.site/p/S0NDW,,,,Charles & Charles,Wine,Still,Red,,johnson brothers,Sutter Home/Trinchero Family Est,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon Syrah Red Blend Columbia Valley,"Charles & Charles from United States, provided by Sutter Home/Trinchero Family Est. Enjoy the unique taste and quality.",,1483811,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2335385/17a0c4dfb0475bf60ac66.png?1655110050,,https://johnsonbrothers.storefronts.site/p/S0NDW,,,,Charles & Charles,Wine,Still,Red,,johnson brothers,Sutter Home/Trinchero Family Est,United States,Alcohol,Wine,Still,Red
Rosé Columbia Valley,"Charles & Charles from United States, provided by Sutter Home/Trinchero Family Est. Enjoy the unique taste and quality.",,1784053,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2335737/b6ff1c9cefc8aadc600e5.png?1655122557,,https://johnsonbrothers.storefronts.site/p/K95BB,,,,Charles & Charles,Wine,Still,Rosé,,johnson brothers,Sutter Home/Trinchero Family Est,United States,Alcohol,Wine,Still,Rosé
Kentucky Straight Bourbon Whiskey 90 Proof,"Kentucky Straight Bourbon Whiskey has a rich, elegant mahogany color and a nose that’s a nice balance of oak and sweet notes with dried fruit, caramel, and vanilla. The gentle flavor is a soft tannin start that finishes with delightful toasted oak lactones. As it slides down your throat, the taste evolves into a creamy, buttery sensation with butterscotch notes and a vanilla wafer finish.",,1777843,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2350552/8cb720e7a5a24991b8a24.png?1655734089,,https://johnsonbrothers.storefronts.site/p/3C1B0,,,,Chicken Cock Whiskey Co.,Spirit,Whiskey,Bourbon,,johnson brothers,Park Street/Grain & Barrel,United States,Alcohol,Spirit,Whiskey,Bourbon
Kentucky Straight Rye Whiskey,"Distilled, aged, and bottled in Kentucky, Chicken Cock Kentucky Straight Bourbon Whiskey has a rich, elegant mahogany hue; a nose which balances oak tones with sweet notes of dried fruit, caramel, and vanilla; and a palate that opens with soft tannins. A creamy, almost buttery mouthfeel is complemented by butterscotch notes and toasted oak, resolving with a vanilla finish.",,1711082,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1517526/47dd359756fb7407e46cd.png?1616730814,,https://johnsonbrothers.storefronts.site/p/ZF5NL,,,,Chicken Cock Whiskey Co.,Spirit,Whiskey,Rye,,johnson brothers,Park Street/Grain & Barrel,United States,Alcohol,Spirit,Whiskey,Rye
Limited Release 10 Years Old Double Barrel Straight Bourbon Whiskey,"Chicken Cock Double Barrel Bourbon is our most unique and special limited release. Our Master Distiller selected twelve barrels of this spectacular 10-year-old bourbon, marrying two barrels at a time to create, a truly small batch bourbon.",,1254266,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2520772/954da8f755517763275c7.png?1672842356,,https://johnsonbrothers.storefronts.site/p/2STTP,,,,Chicken Cock Whiskey Co.,Spirit,Whiskey,Bourbon,,johnson brothers,Park Street/Grain & Barrel,United States,Alcohol,Spirit,Whiskey,Bourbon
Red Stave Petite Sirah Barrel Finish Kentucky Straight Bourbon Whiskey,"Chicken Cock Whiskey Co. from United States, provided by Park Street/Grain & Barrel. Enjoy the unique taste and quality.",,1513769,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2727782/7fc403f21dafc16681cd9.png?1692096334,,https://johnsonbrothers.storefronts.site/p/ZAEIA,,,,Chicken Cock Whiskey Co.,Spirit,Whiskey,Bourbon,,johnson brothers,Park Street/Grain & Barrel,United States,Alcohol,Spirit,Whiskey,Bourbon
'Orchata Cinnamon Cream Rum,"Smooth, creamy, and just a tad bit spicy – Chila ‘Orchata is the definition of good taste.",,1475215,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/14686/567a07c0a33db9b94b401.png?1616719540,,https://johnsonbrothers.storefronts.site/p/QFAEN,,,,Chila,Spirit,Liqueur,Cream/Dairy,,johnson brothers,Sazerac North America,United States,Alcohol,Spirit,Liqueur,Cream/Dairy
Coffee Liqueur,"The lush, rich flavor of this fine imported coffee liqueur.",,1057973,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/183123/f0fb4224f0ab47aa11715.png?1524027237,,https://johnsonbrothers.storefronts.site/p/MDFQ8,,,,Chila,Spirit,Liqueur,Coffee,,johnson brothers,Sazerac North America,Mexico,Alcohol,Spirit,Liqueur,Coffee
Passion Fruit Liqueur,"Aroma: Natural, tropical aroma with notes of fresh passion fruit, citrus, vanilla, & cedar.

Taste: Deep, rich, natural passion fruit taste. Sweet, tangy, & brimming with tropical fruit.

Finish: Long, lingering finish with a sweet & tangy start that persists with a passion fruit natural acidity.",,1040115,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3098900/d1f2f793de068938fe2f5.png?1714052501,,https://johnsonbrothers.storefronts.site/p/IGQZ5,,,,Chinola,Spirit,Liqueur,Fruit,,johnson brothers,Park Street Imports/chinola,Dominican Republic,Alcohol,Spirit,Liqueur,Fruit
Passion Fruit Liqueur,"Aroma: Natural, tropical aroma with notes of fresh passion fruit, citrus, vanilla, & cedar.

Taste: Deep, rich, natural passion fruit taste. Sweet, tangy, & brimming with tropical fruit.

Finish: Long, lingering finish with a sweet & tangy start that persists with a passion fruit natural acidity.",,1748905,60,50.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3098900/d1f2f793de068938fe2f5.png?1714052501,,https://johnsonbrothers.storefronts.site/p/IGQZ5,,,,Chinola,Spirit,Liqueur,Fruit,,johnson brothers,Park Street Imports/chinola,Dominican Republic,Alcohol,Spirit,Liqueur,Fruit
Passion Mango Liqueur,"Chinola from Dominican Republic, provided by Park Street Imports/chinola. Enjoy the unique taste and quality.",,1497920,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3098926/a3fddc46dc6e0c28d2ec1.png?1714052636,,https://johnsonbrothers.storefronts.site/p/CT6VB,,,,Chinola,Spirit,Liqueur,Fruit,,johnson brothers,Park Street Imports/chinola,Dominican Republic,Alcohol,Spirit,Liqueur,Fruit
Passion Mango Liqueur,"Chinola from Dominican Republic, provided by Park Street Imports/chinola. Enjoy the unique taste and quality.",,1201545,60,50.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3098926/a3fddc46dc6e0c28d2ec1.png?1714052636,,https://johnsonbrothers.storefronts.site/p/CT6VB,,,,Chinola,Spirit,Liqueur,Fruit,,johnson brothers,Park Street Imports/chinola,Dominican Republic,Alcohol,Spirit,Liqueur,Fruit
Korean Original Soju,"People often say that the taste reminds them of vodka, but most commercial soju sold today has a sweeter and less aggressive flavor than vodka.",,1060094,20,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1062258/83716d53df9f7d7cc813e.png?1562940271,,https://johnsonbrothers.storefronts.site/p/O81JU,,,,Chum Churum,Spirit,Soju,Soju,,johnson brothers,E & J Gallo Winery,South Korea,Alcohol,Spirit,Soju,Soju
Korean Rich Soju,"People often say that the taste reminds them of vodka, but most commercial soju sold today has a sweeter and less aggressive flavor than vodka.",,1440865,20,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1062263/2a0798250cf1a9834b48a.png?1562940315,,https://johnsonbrothers.storefronts.site/p/4J8D2,,,,Chum Churum,Spirit,Soju,Soju,,johnson brothers,E & J Gallo Winery,South Korea,Alcohol,Spirit,Soju,Soju
Haut-Médoc,"Château Bernadotte from France, provided by Misa Imports Inc. Enjoy the unique taste and quality.",,1343738,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2337019/2278ebb529026921f379f.png?1655196641,,https://johnsonbrothers.storefronts.site/p/D2JEA,,,,Château Bernadotte,Wine,Still,Red,,johnson brothers,Misa Imports Inc,France,Alcohol,Wine,Still,Red
Saint-Émilion Grand Cru Classé,"Château Côte de Baleau from France, provided by Fruit Of The Vines. Enjoy the unique taste and quality.",,1475632,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2339844/d15612d25c6400a357efc.png?1655274529,,https://johnsonbrothers.storefronts.site/p/P7JBK,,,,Château Côte de Baleau,Wine,Still,Red,,johnson brothers,Fruit Of The Vines,France,Alcohol,Wine,Still,Red
Sauternes,"The wine shows a lovely pale golden color with deep golden highlights. Round and well-balanced offering complex aromas of candied fruits backed up by a hint of exotic fruit (mango, guava) and white flowers. On the palate, it is ample and fleshy, leading into a silky and long finish.",,1600633,24,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2340500/d4460cca4e6c64e37e9ab.png?1655282956,,https://johnsonbrothers.storefronts.site/p/CS2Q2,,,,Château Gravas,Wine,Still,White,,johnson brothers,"Kysela Pere et Fils, LTD",France,Alcohol,Wine,Still,White
Graves,"Château La Garance from France, provided by Champagnes & Chateaux USA. Enjoy the unique taste and quality.",,1450398,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1999302/7d83c21bec54c061c3ec4.png?1627032364,,https://johnsonbrothers.storefronts.site/p/IJ93C,,,,Château La Garance,Wine,Still,Red,,johnson brothers,Champagnes & Chateaux USA,France,Alcohol,Wine,Still,Red
Côtes de Provence La Chapelle Gordonne Rosé,"Château La Gordonne from France, provided by Charbaut/Vranken Pommery. Enjoy the unique taste and quality.",,1025428,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2051776/818caae1f0465abd05de9.png?1632172731,,https://johnsonbrothers.storefronts.site/p/9U0H4,,,,Château La Gordonne,Wine,Still,Rosé,,johnson brothers,Charbaut/Vranken Pommery,France,Alcohol,Wine,Still,Rosé
Côtes de Provence Rosé,"Château La Gordonne from France, provided by Charbaut/Vranken Pommery. Enjoy the unique taste and quality.",,1319841,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2779427/bbc7967aaaa2c05d9dfde.png?1696004435,,https://johnsonbrothers.storefronts.site/p/15Z8U,,,,Château La Gordonne,Wine,Still,Rosé,,johnson brothers,Charbaut/Vranken Pommery,France,Alcohol,Wine,Still,Rosé
Haut-Médoc,"Château Moulin De La Mothe from France, provided by Misa Imports Inc. Enjoy the unique taste and quality.",,1129751,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2299211/09741fb731eace9c6af16.png?1652882280,,https://johnsonbrothers.storefronts.site/p/YFEGA,,,,Château Moulin De La Mothe,Wine,Still,Red,,johnson brothers,Misa Imports Inc,France,Alcohol,Wine,Still,Red
Bordeaux,"Tasting Notes : Attractive bright ruby red colour finged with garnet. The rich bouquet develops notes of fresh, ripe fruits (raspberries and fresh blackberries). Round and pleasant from first sip, the wine reveals a juicy, generous and aromatic palate. The wellbalanced wine culminates in a savoury and fresh finish, revealing spicy notes.",,1895578,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/877291/f4334a74b58f82fc7d6a8.png?1555921247,,https://johnsonbrothers.storefronts.site/p/LXU9Y,,,,Château Pey La Tour,Wine,Still,Red,,johnson brothers,MHW LTD/Thienot USA,France,Alcohol,Wine,Still,Red
Bordeaux Blanc,"Ample, Complex, Length, Sappy, Satiny, Tannic Families of flavor : Aromatic herbs, Flowers, Fresh fruits.",,1767235,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2348666/f8a36ced004b078963ae9.png?1655561285,,https://johnsonbrothers.storefronts.site/p/ACKFS,,,,Château Reynon,Wine,Still,White,,johnson brothers,Tri Vin Imports,France,Alcohol,Wine,Still,White
Cadillac Côtes de Bordeaux,"Château Reynon from France, provided by Tri Vin Imports. Enjoy the unique taste and quality.",,1599803,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1680264/e284bb53f3732761da7bc.png?1599034377,,https://johnsonbrothers.storefronts.site/p/YQRQ8,,,,Château Reynon,Wine,Still,Red,,johnson brothers,Tri Vin Imports,France,Alcohol,Wine,Still,Red
Haut-Médoc Cru Bourgeois,"Château Reysson, Haut Médoc Cru Bourgeois:
Château Reysson dates back as far as the Middle-Age. Located at the summit of a magnificent plateau, the vineyard is planted on limestone-clay and limestone rock (fossilized shells), which is particularly suited to cultivating Merlot. Since 2001, Dourthe has undertaken a large-scale quality enhancement program including yield control, intensification of green harvesting and complete renovation of the winery facilities. Château Reysson now has the distinction of being a shining example of high quality, accessible Haut-Médoc Cru Bourgeois wines.",,1328507,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1152499/feb697a20b24d4cc70989.png?1565878823,,https://johnsonbrothers.storefronts.site/p/H762I,,,,Château Reysson,Wine,Still,Red,,johnson brothers,Champagnes & Chateaux USA,France,Alcohol,Wine,Still,Red
Sauternes,"Château Roumieu from France, provided by Champagnes & Chateaux USA. Enjoy the unique taste and quality.",,1701516,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3268410/afcd53bb1e0b36d9ae651.png?1724388924,,https://johnsonbrothers.storefronts.site/p/00I2L,,,,Château Roumieu,Wine,Still,White,,johnson brothers,Champagnes & Chateaux USA,France,Alcohol,Wine,Still,White
Côtes du Roussillon Kerbuccio,"Château Saint-Roch from France, provided by Carolina Wine Brands. Enjoy the unique taste and quality.",,1529726,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3124611/6b44f48be5dd597764a31.png?1715641356,,https://johnsonbrothers.storefronts.site/p/UA5RM,,,,Château Saint-Roch,Wine,Still,Red,,johnson brothers,Carolina Wine Brands,France,Alcohol,Wine,Still,Red
Côtes du Roussillon Old Vines Rosé,"Château Saint-Roch from France, provided by Carolina Wine Brands. Enjoy the unique taste and quality.",,1984999,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2991642/533e49a494b2ed257808c.png?1708516053,,https://johnsonbrothers.storefronts.site/p/P5I6M,,,,Château Saint-Roch,Wine,Still,Rosé,,johnson brothers,Carolina Wine Brands,France,Alcohol,Wine,Still,Rosé
Côtes du Roussillon Old Vines Rosé,"Château Saint-Roch from France, provided by Carolina Wine Brands. Enjoy the unique taste and quality.",,1698724,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2573517/285d8f130ec27deb827c1.png?1679386194,,https://johnsonbrothers.storefronts.site/p/MLWNI,,,,Château Saint-Roch,Wine,Still,Rosé,,johnson brothers,Carolina Wine Brands,France,Alcohol,Wine,Still,Rosé
Côtes du Roussillon Old Vines Rosé,"Château Saint-Roch from France, provided by Carolina Wine Brands. Enjoy the unique taste and quality.",,1147800,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2312095/52d0a4e694110ec415b42.png?1653649451,,https://johnsonbrothers.storefronts.site/p/5R6QS,,,,Château Saint-Roch,Wine,Still,Rosé,,johnson brothers,Carolina Wine Brands,France,Alcohol,Wine,Still,Rosé
Côtes du Roussillon Old Vines White,"Château Saint-Roch from France, provided by Carolina Wine Brands. Enjoy the unique taste and quality.",,1242691,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2246739/36ac4e1df5b408c25e5b2.png?1649394976,,https://johnsonbrothers.storefronts.site/p/D9QXA,,,,Château Saint-Roch,Wine,Still,White,,johnson brothers,Carolina Wine Brands,France,Alcohol,Wine,Still,White
Côtes du Roussillon Villages Old Vines Red,"Château Saint-Roch from France, provided by Carolina Wine Brands. Enjoy the unique taste and quality.",,1790716,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2246740/429e3647b69e73ed195a7.png?1649394983,,https://johnsonbrothers.storefronts.site/p/0P37T,,,,Château Saint-Roch,Wine,Still,Red,,johnson brothers,Carolina Wine Brands,France,Alcohol,Wine,Still,Red
Cabernet Sauvignon Bourbon Barrel Aged California,"Château Souverain from United States, provided by Gallo. Enjoy the unique taste and quality.",,1072014,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2344638/b49d8bd48234838e497b0.png?1655450757,,https://johnsonbrothers.storefronts.site/p/7228I,,,,Château Souverain,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon California,"Chateau Souverain Cabernet Sauvignon is deep ruby-purple in color and boasts vivid aromas of roasted vanilla, mocha and baking spices with elegant layers of blackberry and ripe cherry flavors. Balanced fruit, acidity and round tannins lead to a juicy, lingering finish.",,1402749,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3238053/7f3581318a0b2db1ee83a.png?1722333469,,https://johnsonbrothers.storefronts.site/p/BTXUL,,,,Château Souverain,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Chardonnay California,"Chateau Souverain Chardonnay has inviting aromas of roasted pears, lemon citrus and subtle baking spice with elegant layers of pineapple and crème brûlée flavors. This full-bodied Chardonnay offers a plush texture and balanced acidity with a long, flavorful finish.",,1219887,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3237970/5b97804cd9014311097f7.png?1722329082,,https://johnsonbrothers.storefronts.site/p/PJU4O,,,,Château Souverain,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
