description,sku,pack,size,gtin,name,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Sometimes, it's good to eat old food. Mind you, we're not talking about food that's been stashed and 
forgotten for weeks in the back of the fridge. Think recipes with rich and storied histories. Trader 
Joe's Vegetable Biryani with Vegetable Dumplings is based on a traditional South Asian recipe that's 
been celebrated in the Indian region for five centuries. And, it's made with ingredients that have been 
enjoyed for thousands of years!

Traditional Biryani is Basmati rice, steamed separately and layered with vegetables and/or meat that 
have been pan-fried with an intricate blend of aromatic, dry spices. Once combined, the mixture is 
finished in the oven. Because we like you, we've undertaken this multi-step cooking process for you-
leaving just two things for you to do: heat and eat!

Our Biryani is 100% vegetarian, including the tender kofta or dumplings, which provide a textural 
contrast to the firm rice and veggies. As is customary, we've thrown in some sweet raisins and sliced 
cashews. This diverse blend of traditional ingredients yields an exciting exploration into the flavors 
and textures of South Asia. For $2.49, the 10-ounce package easily serves as a full meal for one per-
son. Otherwise, you might share it as a side dish, accompanied by green curry, yogurt chutney, and 
Trader Joe's Tandoori Naan Bread!",51530,,10 Oz,,Vegetable Biryani with Vegetable Dumplings,2.99,,,https://www.traderjoes.com/content/dam/trjo/products/m20602/51530.png,,,,https://www.traderjoes.com/home/products/pdp/vegetable-biryani-with-vegetable-dumplings-051530,,,,,,,,"{item_title:Vegetable Biryani with Vegetable Dumplings,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:101,name:Entrées & Sides,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20602/51530.png,primary_image_meta:{url:/content/dam/trjo/products/m20602/51530.png,metadata:{\src\:\/content/dam/trjo/products/m20602/51530.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20602/51530.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/51530.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/51530.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20602/51530.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Trader Joe's Vegetable Biryani\,\srcOriginal\:\/content/dam/trjo/products/m20602/51530.png\},__typename:ImageWithMeta},sales_size:10,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:2.99,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Dinner Hack,Feeling Adventurous,In Lieu of Pizza],item_characteristics:null,__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"Wherever your morning takes you, let Trader Joe's Naturally Flavored Strawberry Waffles be your breakfast 
companion. For those days when you're in need of on-the-go fare, these Strawberry Waffles heat up quickly 
in a toaster or oven with a satisfyingly crisp exterior, convenient for handheld consumption. These summer-
centric Waffles are made for us in Belgium, by the same supplier that makes our Belgian Waffles [sku 71648] 
and are spectacularly speckled throughout with Strawberry bits, bursting with Strawberry flavor. 

In addition to being a convenient way to start your day, these Waffles make a scrumptious ending to your day, 
too. Give them a try as a sensational, seasonal dessert. Top them with yogurt and the sweetest summer berries 
or make a decadent ice cream sandwich with a scoop of Mint Chip Ice Cream [sku 92805] between two Waffles. 
These Strawberry Waffles are available just for the summer, so pop on over to our frozen section and pick 
some up for the berry pleasing price of $2.29 for each 8.7-ounce box, containing eight Waffles.

Naturally Flavored
Strawberry Waffles",71324,,8.7 Oz,,Strawberry Waffles,2.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20602/71324.png,,,,https://www.traderjoes.com/home/products/pdp/strawberry-waffles-071324,,,,,,,,"{item_title:Strawberry Waffles,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:101,name:Entrées & Sides,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20602/71324.png,primary_image_meta:{url:/content/dam/trjo/products/m20602/71324.png,metadata:{\src\:\/content/dam/trjo/products/m20602/71324.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20602/71324.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/71324.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/71324.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20602/71324.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Trader Joe's Strawberry Waffles\,\srcOriginal\:\/content/dam/trjo/products/m20602/71324.png\},__typename:ImageWithMeta},sales_size:8.7,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:2.49,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Brunch All Day,Family Style,Rise & Shine],item_characteristics:null,__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"Whenever we set out to develop a new gluten-free product, our goal is to make sure that it isn't just good, for 
gluten free, but just plain good. Actually, we demand even better than good-at Trader Joe's, set our sights set 
on delicious. And folks, our new Gluten Free Uncured Pepperoni Pizza is just that.

They say a pizza is only as good as its crust, and Trader Joe's Gluten Free Uncured Pepperoni Pizza's hearty, 
cauliflower crust-also made with rice flour, chickpea flour, & cornstarch-is a knockout. Like we said, it isn't 
just good-for-gluten-free; it's good. Like, really good. A pizza is also nothing without its toppings (another one 
of those things they say... okay, okay, fine-that we say), and this one features herbed tomato sauce, part-skim 
mozzarella cheese, bell peppers, red onion, black olives, and, of course, Uncured Pepperoni. Yum. Gluten Free 
Pizza party, anyone?

Gluten Free Uncured Pepperoni Pizza",73023,,12.87 Oz,,Gluten Free Uncured Pepperoni Pizza,6.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20602/73023.png,,,,https://www.traderjoes.com/home/products/pdp/gluten-free-uncured-pepperoni-pizza-073023,,,,,,,,"{item_title:Gluten Free Uncured Pepperoni Pizza,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:101,name:Entrées & Sides,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20602/73023.png,primary_image_meta:{url:/content/dam/trjo/products/m20602/73023.png,metadata:{\src\:\/content/dam/trjo/products/m20602/73023.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20602/73023.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/73023.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/73023.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20602/73023.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Trader Joe's Gluten Free Uncured Pepperoni Pizza\,\srcOriginal\:\/content/dam/trjo/products/m20602/73023.png\},__typename:ImageWithMeta},sales_size:12.87,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:6.49,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Crack a Beer,Dinner Hack,Family Style],item_characteristics:[Gluten Free],__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"We've never understood why most mint chip ice creams have a ridiculous green hue that doesn't appear to be 
naturally derived, let alone from mint plants. Trader Joe's, for one, doesn't need fluorescent green coloring to 
tell you that our Mint Chip Ice Cream is packed with pleasing peppermint flavor and melt-in-your mouth 
chocolate chips.

We love to focus on quality ingredients with all of our products, and Trader Joe's Mint Chip Ice Cream 
does not deviate. A simple mixture of cream, milk, sugar, egg yolks, fudge chips, peppermint extract, and 
just two thickening agents make up this decadent dessert, which basically means if we happened to make a 
batch directly in your home, it'd be as pure as homemade churned ice cream! And notice that super premium 
designation? To get there, an ice cream must have less than 50% overrun, meaning that one gallon of mix 
would create no more than one and a half gallons of finished ice cream. Trader Joe's Mint Chip Ice Cream 
has 26% overrun - in other words a dense, super SUPER premium ice cream!

 *Please check QIL to confirm current pricing.

Mint Chip Ice Cream",92805,,1 Qt,,Mint Chip Ice Cream,4.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20604/92805.png,,,,https://www.traderjoes.com/home/products/pdp/mint-chip-ice-cream-092805,,,,,,,,"{item_title:Mint Chip Ice Cream,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:107,name:Cool Desserts,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20604/92805.png,primary_image_meta:{url:/content/dam/trjo/products/m20604/92805.png,metadata:{\src\:\/content/dam/trjo/products/m20604/92805.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20604/92805.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20604/92805.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20604/92805.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20604/92805.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Trader Joe's Mint Chip Ice Cream\,\srcOriginal\:\/content/dam/trjo/products/m20604/92805.png\},__typename:ImageWithMeta},sales_size:1,sales_uom_description:Qt,price_range:{minimum_price:{final_price:{currency:USD,value:4.49,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Heat Wave,Treat Yourself],item_characteristics:[Kosher],__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"Hot tamales have been floating around Mesoamerica as early as 8,000-5,000 BC and Trader Joe's Cheese & 
Green Chile Tamales have been floating around our freezers since 1994, bringing our shoppers that south-of-
the-border taste without that south-of-the-border boarding pass.

Created as an easily portable food to be used for hunting trips, large group travel, and a food source for armies, 
the tamale was considered sacred; a food of the gods. While we don't use our Cheese & Green Chile Tamales 
to feed militaries or sponsor hunting trips, we do believe we have created a tasty tamale fit for the gods - or 
at least the average shopper. We've been happily serving this Central American dish in traditional fashion 
from the get-go: handcrafted and wrapped in corn husks. However, we go the extra step to seal and freeze our 
Cheese & Green Chile Tamales directly after preparation so you can enjoy the rich and savory corn masa 
flavors in full-effect at any time you wish. Our handcrafted Cheese & Green Chile Tamales can be prepared in 
just 3-4 minutes in the microwave, or, for a slower steam, can be steamed on the stove in just 20-30 minutes! 

 *Please check QIL to confirm current pricing.

Cheese & Green Chile Tamales",8450,,10 Oz,,Cheese & Green Chile Tamales,3.79,,,https://www.traderjoes.com/content/dam/trjo/products/m20602/08450.png,,,,https://www.traderjoes.com/home/products/pdp/cheese-&-green-chile-tamales-008450,,,,,,,,"{item_title:Cheese & Green Chile Tamales,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:101,name:Entrées & Sides,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20602/08450.png,primary_image_meta:{url:/content/dam/trjo/products/m20602/08450.png,metadata:{\src\:\/content/dam/trjo/products/m20602/08450.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20602/08450.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/08450.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/08450.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20602/08450.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Trader Joe's Cheese & Green Chile Tamales\,\srcOriginal\:\/content/dam/trjo/products/m20602/08450.png\},__typename:ImageWithMeta},sales_size:10,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:3.79,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Alfresco Dining,Crack a Beer,Dinner Hack],item_characteristics:null,__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"Nowadays, Sweet Potato Frites are ubiquitous (okay, sure, most folks call them fries); from gastropubs to fast 
food joints, and yes, grocery store freezer cases. When we first introduced them, however, they were much less 
common - so uncommon in fact, that there were some that called us foolhardy (that can happen). We do like 
a good risk, yet questions remained: Would the traditionalists bite? Would the non-fry folks even consider 
entering the fry fray?  Years on, we have our unequivocal answers:  yes and yes! We won't attempt to take credit 
for any kind of trend-setting here, but we will boast of having the best sweet potato fries you can get out of 
a freezer (and it's worth noting, most of the sweet potato fries you've had in restaurants have come from the 
freezer, too).

Trader Joe's Sweet Potato Frites are bright, golden-orange spears of sweet potato with the skins removed. 
They're steam blanched and par-fried before being frozen, so they retain their fresh flavor and vibrant color. They 
bake to a crisp exterior that yields to a creamy-yet-still-slightly-firm interior. They're mildly sweet (naturally), 
excellent with all kinds of dips - ketchup, mustard, ranch, sriracha, barbecue sauce, mayo, chili sauce¿

We're selling each 15 ounce bag of Sweet Potato Frites for $1.99, every day, a terrific value you'll find only at 
your neighborhood Trader Joe's. They're in our freezers.",92157,,15 Oz,,Sweet Potato Fries,2.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20602/92157.png,,,,https://www.traderjoes.com/home/products/pdp/sweet-potato-fries-092157,,,,,,,,"{item_title:Sweet Potato Fries,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:101,name:Entrées & Sides,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20602/92157.png,primary_image_meta:{url:/content/dam/trjo/products/m20602/92157.png,metadata:{\src\:\/content/dam/trjo/products/m20602/92157.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20602/92157.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/92157.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/92157.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20602/92157.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Trader Joe's Sweet Potato Fries\,\srcOriginal\:\/content/dam/trjo/products/m20602/92157.png\},__typename:ImageWithMeta},sales_size:15,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:2.49,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Crack a Beer,Family Style,Finger Food],item_characteristics:[Kosher],__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"Our take on an American culinary classic, Trader Joe's Pizza Parlanno is THE supreme pizza filling 
our freezers. As you've come to expect from our pizzas, it's made with high quality ingredients, 
starting with a stone baked, wheat flour crust imported from Italy. From their, we add a robust tomato 
sauce and plenty of cheese - three types to be exact: whole milk mozzarella, Parmesan, and Romano. 
Topped with roasted peppers (red, yellow, and green), onions, Italian sausage, and uncured pepperoni 
this pizza reigns supreme over our culinary kingdom. Need we say more?

You can find each 18.2 ounce Trader Joe's Pizza Parlanno filling our freezers daily. At $4.99* each, 
you'll find yourself skipping the pizza parlor and heading straight for the Parlanno!

 *Please check QIL to confirm current pricing.

Pizza Parlanno",2517,,18.2 Oz,,Pizza Parlanno,5.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20602/02517.png,,,,https://www.traderjoes.com/home/products/pdp/pizza-parlanno-002517,,,,,,,,"{item_title:Pizza Parlanno,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:101,name:Entrées & Sides,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20602/02517.png,primary_image_meta:{url:/content/dam/trjo/products/m20602/02517.png,metadata:{\src\:\/content/dam/trjo/products/m20602/02517.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20602/02517.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/02517.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/02517.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20602/02517.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Trader Joe's Pizza Parlanno\,\srcOriginal\:\/content/dam/trjo/products/m20602/02517.png\},__typename:ImageWithMeta},sales_size:18.2,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:5.49,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Crack a Beer,Family Style],item_characteristics:null,__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"Trader Joe's Chicken Cilantro Mini Wontons are pillow-shaped, noodle-dough dumplings filled with a 
savory selection of boneless, skinless chicken meat and a blend of fresh herbs and spices. The Cilantro gives 
them a fresh, bright flavor that sets them apart from the wonton crowd. Chicken Cilantro Mini Wontons 
have been fully cooked and quick frozen so when you're feeling in the mood for a Wonton, you can grab as 
many as you like and quickly pan-fry, steam, microwave or in a soup (this is delicious!). And their unique, bite 
size makes them perfect for party appetizers or after-school snacks. We're selling each 12-ounce package of 
Chicken Cilantro Mini Wontons for $2.99. They're in our freezers. 

 *Please check QIL to confirm current 

Chicken Cilantro Mini Wontons",99085,,12 Oz,,Chicken Cilantro Mini Wontons,3.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20602/99085.png,,,,https://www.traderjoes.com/home/products/pdp/chicken-cilantro-mini-wontons-099085,,,,,,,,"{item_title:Chicken Cilantro Mini Wontons,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:101,name:Entrées & Sides,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20602/99085.png,primary_image_meta:{url:/content/dam/trjo/products/m20602/99085.png,metadata:{\src\:\/content/dam/trjo/products/m20602/99085.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20602/99085.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/99085.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/99085.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20602/99085.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Trader Joe's Chicken Cilantro Mini Wontons\,\srcOriginal\:\/content/dam/trjo/products/m20602/99085.png\},__typename:ImageWithMeta},sales_size:12,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:3.49,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Dinner Hack,Feeling Adventurous,Finger Food],item_characteristics:null,__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"Recently, a certain fast food taco chain ran out of one of its most popular menu items. Luckily, Trader Joe's 
customers who are craving this elusive entrée will now be able to enjoy the TJ's version of this Mexican-style 
delight! And we believe Trader Joe's Layered Beef Tostada surpasses the original on numerous levels.

Speaking of levels, our Layered Beef Tostada takes one toasted flour tortilla (tostada literally means toasted), 
and stacks it with typical taco ingredients, and then another toasted flour tortilla. Between the two tortillas, 
there's enchilada sauce and savory ground beef, with seasonings that include cumin, paprika, onion, oregano, 
and cayenne. There are also whole pinto beans (rather than refried), along with two different kinds of cheese: 
Cheddar and Monterey Jack. Finally, the top toasted tortilla is itself topped with diced tomatoes, sliced black 
olives, green onions, and more cheese. Delicious!

Though preparing Trader Joe's Layered Beef Tostada may not be quite as effortless as cruising through the 
drive-thru, we can honestly say that it's really quite easy and fairly fast. Simply preheat your conventional oven 
to 425°F, remove the packaging, and place the Tostada on a lined baking sheet for 15 to 18 minutes. (If you 
have an air fryer, you can cut your cook time in half!) Either way, you'll be rewarded with crispy tortillas, melty 
cheese, and a whole lotta Tostada flavor!

Layered Beef Tostada",73330,,8 Oz,,Layered Beef Tostada,2.99,,,https://www.traderjoes.com/content/dam/trjo/products/m20602/73330.png,,,,https://www.traderjoes.com/home/products/pdp/layered-beef-tostada-073330,,,,,,,,"{item_title:Layered Beef Tostada,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:101,name:Entrées & Sides,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20602/73330.png,primary_image_meta:{url:/content/dam/trjo/products/m20602/73330.png,metadata:{\src\:\/content/dam/trjo/products/m20602/73330.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20602/73330.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/73330.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20602/73330.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20602/73330.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Layered Beef Tostada\,\srcOriginal\:\/content/dam/trjo/products/m20602/73330.png\},__typename:ImageWithMeta},sales_size:8,sales_uom_description:Oz,price_range:{minimum_price:{final_price:{currency:USD,value:2.99,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Alfresco Dining,Crack a Beer,Dinner Hack,In Lieu of Pizza],item_characteristics:null,__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
"This is why people scream for ice cream. Trader Joe's Coffee Bean Blast Ice Cream is, in our most humble 
opinion, the very best coffee ice cream available anywhere on planet Earth. Or beyond, on other planets whose 
populations value ice cream. Lest you think we hyperbolize - which we would never, ever do - we're about to 
tell you exactly what makes this ice cream so special.

First and foremost, our Coffee Bean Blast Ice Cream has very low overrun. Overrun, in ice cream speak, is the 
amount of air that's whipped into the ice cream - the higher the overrun, the lower quality the ice cream. (This 
one comes in at 25.56% overrun.) Because there is so little air in this ice cream, it is thicker, richer and creamier 
than lesser quality ice creams, a direct result of its 15% butterfat content. And then there's the flavor. Big WOW 
here. Some coffee ice creams have a little coffee flavor - some don't even use actual coffee. Our Coffee Bean 
Blast Ice Cream features big, bold, intense coffee flavor that comes from brewed Colombian coffee and bits of 
very finely ground French Roast Colombian coffee beans in every bite.

You'll find each quart of Trader Joe's Coffee Bean Blast in our freezers. Have a blast!

 *Please check QIL to confirm current pricing.

Coffee Bean Blast Ice Cream",78580,,1 Qt,,Coffee Bean Blast Ice Cream,4.49,,,https://www.traderjoes.com/content/dam/trjo/products/m20604/78580.png,,,,https://www.traderjoes.com/home/products/pdp/coffee-bean-blast-ice-cream-078580,,,,,,,,"{item_title:Coffee Bean Blast Ice Cream,category_hierarchy:[{id:2,name:Products,__typename:CategoryTree},{id:8,name:Food,__typename:CategoryTree},{id:95,name:From The Freezer,__typename:CategoryTree},{id:107,name:Cool Desserts,__typename:CategoryTree}],primary_image:/content/dam/trjo/products/m20604/78580.png,primary_image_meta:{url:/content/dam/trjo/products/m20604/78580.png,metadata:{\src\:\/content/dam/trjo/products/m20604/78580.png/jcr:content/renditions/cq5dam.web.1280.1280\,\srcSet\:[{\src\:\/content/dam/trjo/products/m20604/78580.png/jcr:content/renditions/webp-640.webp\,\media\:\(max-width: 847px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20604/78580.png/jcr:content/renditions/webp-1280.webp\,\media\:\(min-width: 848px)\,\type\:\image/webp\},{\src\:\/content/dam/trjo/products/m20604/78580.png/jcr:content/renditions/cq5dam.web.640.640\,\media\:\(max-width: 847px)\,\type\:\image/png\},{\src\:\/content/dam/trjo/products/m20604/78580.png/jcr:content/renditions/cq5dam.web.1280.1280\,\media\:\(min-width: 848px)\,\type\:\image/png\}],\alt\:\Trader Joe's Coffee Bean Blast Ice Cream\,\srcOriginal\:\/content/dam/trjo/products/m20604/78580.png\},__typename:ImageWithMeta},sales_size:1,sales_uom_description:Qt,price_range:{minimum_price:{final_price:{currency:USD,value:4.49,__typename:Money},__typename:ProductPrice},__typename:PriceRange},fun_tags:[Heat Wave,Treat Yourself],item_characteristics:[Kosher],__typename:SimpleProduct,dietaryTags:,product_variants:[]}"
