description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Orange Blossom Water is a fragrant, floral water that is made from the blossoms of the bitter orange tree. It is used in a variety of culinary and cosmetic applications, particularly in Middle Eastern and Mediterranean cuisines. In cooking, Orange Blossom Water is used to add a delicate, citrusy flavor to desserts, such as cakes and pastries, as well as to syrups, marinades, and beverages. Its delicate and floral aroma.",Orange Blossom Water,81930,12x10 Oz BC packaging,12x10 Oz BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/colorants-extracts-/81911_0.jpg,,,,https://www.chefswarehouse.com/products/81911/,AL WADI AL AKHDAR,Bakery & Bread,Flour,,AL WADI,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/colorants-extracts-/81911_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Colorants & Extracts"",""sub-category"":""Colorants & Extracts"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Flour"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_81911-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x10 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""81911""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_81911-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x10 Oz BC""}}],""businessUnit"":""200001""},{""code"":""JDE_81911-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12x10 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""81911""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_81911-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x10 Oz BC""}}],""businessUnit"":""200001""}]}"
"Orange Blossom Water is a fragrant, floral water that is made from the blossoms of the bitter orange tree. It is used in a variety of culinary and cosmetic applications, particularly in Middle Eastern and Mediterranean cuisines. In cooking, Orange Blossom Water is used to add a delicate, citrusy flavor to desserts, such as cakes and pastries, as well as to syrups, marinades, and beverages. Its delicate and floral aroma.",Orange Blossom Water,81931,12x10 Oz BC packaging,12x10 Oz BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/colorants-extracts-/81911_0.jpg,,,,https://www.chefswarehouse.com/products/81911/,AL WADI AL AKHDAR,Bakery & Bread,Breakfast Breads & Pastries,,AL WADI,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/colorants-extracts-/81911_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Colorants & Extracts"",""sub-category"":""Colorants & Extracts"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Breakfast Breads & Pastries"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_81911-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x10 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""81911""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_81911-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x10 Oz BC""}}],""businessUnit"":""200001""},{""code"":""JDE_81911-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12x10 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""81911""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_81911-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x10 Oz BC""}}],""businessUnit"":""200001""}]}"
"Orange Blossom Water is a fragrant, floral water that is made from the blossoms of the bitter orange tree. It is used in a variety of culinary and cosmetic applications, particularly in Middle Eastern and Mediterranean cuisines. In cooking, Orange Blossom Water is used to add a delicate, citrusy flavor to desserts, such as cakes and pastries, as well as to syrups, marinades, and beverages. Its delicate and floral aroma.",Orange Blossom Water,81932,12x10 Oz BC packaging,12x10 Oz BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/colorants-extracts-/81911_0.jpg,,,,https://www.chefswarehouse.com/products/81911/,AL WADI AL AKHDAR,Bakery & Bread,Pies,,AL WADI,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/colorants-extracts-/81911_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Colorants & Extracts"",""sub-category"":""Colorants & Extracts"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Pies"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_81911-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x10 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""81911""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_81911-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x10 Oz BC""}}],""businessUnit"":""200001""},{""code"":""JDE_81911-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12x10 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""81911""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_81911-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x10 Oz BC""}}],""businessUnit"":""200001""}]}"
"Orange Blossom Water is a fragrant, floral water that is made from the blossoms of the bitter orange tree. It is used in a variety of culinary and cosmetic applications, particularly in Middle Eastern and Mediterranean cuisines. In cooking, Orange Blossom Water is used to add a delicate, citrusy flavor to desserts, such as cakes and pastries, as well as to syrups, marinades, and beverages. Its delicate and floral aroma.",Orange Blossom Water,81933,12x10 Oz BC packaging,12x10 Oz BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/colorants-extracts-/81911_0.jpg,,,,https://www.chefswarehouse.com/products/81911/,AL WADI AL AKHDAR,Bakery & Bread,Sheet Dough,,AL WADI,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/colorants-extracts-/81911_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Colorants & Extracts"",""sub-category"":""Colorants & Extracts"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Sheet Dough"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_81911-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x10 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""81911""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_81911-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x10 Oz BC""}}],""businessUnit"":""200001""},{""code"":""JDE_81911-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12x10 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""81911""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_81911-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x10 Oz BC""}}],""businessUnit"":""200001""}]}"
"Orange Blossom Water is a fragrant, floral water that is made from the blossoms of the bitter orange tree. It is used in a variety of culinary and cosmetic applications, particularly in Middle Eastern and Mediterranean cuisines. In cooking, Orange Blossom Water is used to add a delicate, citrusy flavor to desserts, such as cakes and pastries, as well as to syrups, marinades, and beverages. Its delicate and floral aroma.",Orange Blossom Water,81934,12x10 Oz BC packaging,12x10 Oz BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/colorants-extracts-/81911_0.jpg,,,,https://www.chefswarehouse.com/products/81911/,AL WADI AL AKHDAR,Bakery & Bread,Tortillas & Wraps,,AL WADI,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/colorants-extracts-/81911_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Colorants & Extracts"",""sub-category"":""Colorants & Extracts"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Tortillas & Wraps"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_81911-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x10 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""81911""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_81911-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x10 Oz BC""}}],""businessUnit"":""200001""},{""code"":""JDE_81911-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12x10 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""81911""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_81911-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x10 Oz BC""}}],""businessUnit"":""200001""}]}"
"Orange Blossom Water is a fragrant, floral water that is made from the blossoms of the bitter orange tree. It is used in a variety of culinary and cosmetic applications, particularly in Middle Eastern and Mediterranean cuisines. In cooking, Orange Blossom Water is used to add a delicate, citrusy flavor to desserts, such as cakes and pastries, as well as to syrups, marinades, and beverages. Its delicate and floral aroma.",Orange Blossom Water,81935,12x10 Oz BC packaging,12x10 Oz BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/colorants-extracts-/81911_0.jpg,,,,https://www.chefswarehouse.com/products/81911/,AL WADI AL AKHDAR,Bakery & Bread,Bread,Pretzels,AL WADI,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/colorants-extracts-/81911_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Colorants & Extracts"",""sub-category"":""Colorants & Extracts"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Bread"",""Level 3 category"":""Pretzels"",""product_variants"":[{""code"":""JDE_81911-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x10 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""81911""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_81911-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x10 Oz BC""}}],""businessUnit"":""200001""},{""code"":""JDE_81911-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12x10 Oz BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""81911""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_81911-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x10 Oz BC""}}],""businessUnit"":""200001""}]}"
"Strawberry Compound is part of our Compounds & Pastes category. It is classified under the sub-category 'Compounds & Pastes' and is produced by HERO. This product is available in 3x1.25 KG BC packaging and is suitable for Dry storage. Please note that this product originates from Switzerland, distributed by Chefs' Warehouse.",Strawberry Compound,QZ120502NEW,3x1.25 KG BC packaging,3x1.25 KG BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/compounds-pastes/qz120502new_0.jpg,7.61E+12,,,https://www.chefswarehouse.com/products/QZ120502NEW/,HERO,Bakery & Bread,Baking Mixes,,HERO,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/compounds-pastes/qz120502new_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Compounds & Pastes"",""sub-category"":""Compounds & Pastes"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""Switzerland"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Baking Mixes"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_QZ120502NEW-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""3x1.25 KG BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""QZ120502NEW""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_QZ120502NEW-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""3x1.25 KG BC""}}],""businessUnit"":""200001""},{""code"":""JDE_QZ120502NEW-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""3x1.25 KG BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""QZ120502NEW""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_QZ120502NEW-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""3x1.25 KG BC""}}],""businessUnit"":""200001""}]}"
"Raspberry Compound is part of our Compounds & Pastes category. It is classified under the sub-category 'Compounds & Pastes' and is produced by HERO. This product is available in 3x1.25 KG BC packaging and is suitable for Dry storage. Please note that this product originates from Switzerland, distributed by Chefs' Warehouse.",Raspberry Compound,QZ120503N,3x1.25 KG BC packaging,3x1.25 KG BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/compounds-pastes/qz120503n_0.jpg,7.61E+12,,,https://www.chefswarehouse.com/products/QZ120503N/,HERO,Bakery & Bread,Taco & Tostada Shells,,HERO,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/compounds-pastes/qz120503n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Compounds & Pastes"",""sub-category"":""Compounds & Pastes"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""Switzerland"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Taco & Tostada Shells"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_QZ120503N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""3x1.25 KG BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""QZ120503N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_QZ120503N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""3x1.25 KG BC""}}],""businessUnit"":""200001""},{""code"":""JDE_QZ120503N-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""3x1.25 KG BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""QZ120503N""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_QZ120503N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""3x1.25 KG BC""}}],""businessUnit"":""200001""}]}"
"You can use Hero Compounds to flavor batters, creams, custards, mousses, puddings, cream cheese, ice cream, Gelato, or simply add the powerful flavor of fruit to any dish you want. The convenient resealable container makes it easy to use in large or small quantities. They come in a large variety of flavors and a little bit will last you a very long time.",Banana Compound,QZ120507N,3 x 1.25 KG Case packaging,3 x 1.25 KG Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/compounds-pastes/qz120507n_0.jpg,7.61E+12,,,https://www.chefswarehouse.com/products/QZ120507N/,HERO,Bakery & Bread,Baked Desserts,,HERO,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/compounds-pastes/qz120507n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Compounds & Pastes"",""sub-category"":""Compounds & Pastes"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""Switzerland"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Baked Desserts"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_QZ120507N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""3 x 1.25 KG Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""QZ120507N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_QZ120507N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""3 x 1.25 KG Case""}}],""businessUnit"":""200001""},{""code"":""JDE_QZ120507N-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""3 x 1.25 KG Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""QZ120507N""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_QZ120507N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""3 x 1.25 KG Case""}}],""businessUnit"":""200001""}]}"
"Orange Compound is part of our Compounds & Pastes category. It is classified under the sub-category 'Compounds & Pastes' and is produced by HERO. This product is available in 3x1.25 KG BC packaging and is suitable for Dry storage. Please note that this product originates from Switzerland, distributed by Chefs' Warehouse.",Orange Compound,QZ120504N,3x1.25 KG BC packaging,3x1.25 KG BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/compounds-pastes/qz120504n_0.jpg,7.61E+12,,,https://www.chefswarehouse.com/products/QZ120504N/,HERO,Bakery & Bread,Cheesecake,,HERO,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/compounds-pastes/qz120504n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Compounds & Pastes"",""sub-category"":""Compounds & Pastes"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""Switzerland"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Cheesecake"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_QZ120504N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""3x1.25 KG BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""QZ120504N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_QZ120504N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""3x1.25 KG BC""}}],""businessUnit"":""200001""},{""code"":""JDE_QZ120504N-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""3x1.25 KG BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""QZ120504N""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_QZ120504N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""3x1.25 KG BC""}}],""businessUnit"":""200001""}]}"
"Lemon Compound is part of our Compounds & Pastes category. It is classified under the sub-category 'Compounds & Pastes' and is produced by HERO. This product is available in 3 x 1.25 KG Case packaging and is suitable for Dry storage. Please note that this product originates from Switzerland, distributed by Chefs' Warehouse.",Lemon Compound,QZ120506N,3 x 1.25 KG Case packaging,3 x 1.25 KG Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/compounds-pastes/qz120506n_0.jpg,7.61E+12,,,https://www.chefswarehouse.com/products/QZ120506N/,HERO,Bakery & Bread,Breakfast Breads & Pastries,,HERO,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/compounds-pastes/qz120506n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Compounds & Pastes"",""sub-category"":""Compounds & Pastes"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""Switzerland"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Breakfast Breads & Pastries"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_QZ120506N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""3 x 1.25 KG Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""QZ120506N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_QZ120506N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""3 x 1.25 KG Case""}}],""businessUnit"":""200001""},{""code"":""JDE_QZ120506N-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""3 x 1.25 KG Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""QZ120506N""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_QZ120506N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""3 x 1.25 KG Case""}}],""businessUnit"":""200001""}]}"
