description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
Oat Milk Original,Oat Milk Original,10775441,,12x32 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy-/10775441_0.jpg,,,,https://www.chefswarehouse.com/products/10775441/,OATLY,,Milk,,OATLY,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy-/10775441_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Milk & Cream"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Plant Based Dairy"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Milk"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10775441-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x32 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10775441""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10775441-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x32 Oz Case""}}],""businessUnit"":""200001""}]}"
"We start with our homemade, signature Organic Oat Milk base, we then incorporate only the finest Organic Madagascar Vanilla beans to steep in the base until it captures all of the true and natural vanilla essence in the mix and add natural bean specks for added flavor. The finished product is very likely to be the finest Vegan Oat Vanilla flavor experience you will taste in any gelato. Attributes: All Natural, Vegan, Dairy-Free, no Artificial colors or flavors, no Preservatives added, NON-GMO, KOSHER CERTIFIED Flag - K",Oat Vanilla Gelato (Vegan),10933074N,,1x5 LTR Case,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10933074n_0.jpg",,,,https://www.chefswarehouse.com/products/10933074N/,GELATO FESTIVAL,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10933074n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Ice Cream, Gelato & Sorbet"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Ice Cream, Gelato & Sorbet"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":"""",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10933074N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x5 LTR Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10933074N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10933074N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x5 LTR Case""}}],""businessUnit"":""200001""}]}"
"Made with a high concentration of fruit, our Strawberry sorbetto boasts over 65% bush ripened strawberry puree from Mexico, flash frozen at the point of picking. It is then folded it into our signature simple syrup made of 100% Organic cane sugar and water.  With its subtle reddish color, very little sugar is added to this naturally balanced fruit favorite! Attributes: All Natural, Vegan, Dairy-Free, no Artificial colors or flavors, no Preservatives added, NON-GMO, KOSHER CERTIFIED Flag - K , Award Winning.",Strawberry Sorbet (Vegan),10914316N,,1x5 LTR Case,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10914316n_0.jpg",,,,https://www.chefswarehouse.com/products/10914316N/,GELATO FESTIVAL,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10914316n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Ice Cream, Gelato & Sorbet"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Ice Cream, Gelato & Sorbet"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":"""",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10914316N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x5 LTR Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10914316N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10914316N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x5 LTR Case""}}],""businessUnit"":""200001""}]}"
Vegan Lychee Frozen Dessert,MOCHI LYCHEE VEGAN,10878870,,1x96 Count Case,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10878870_0.jpg",8.10E+11,,,https://www.chefswarehouse.com/products/10878870/,MOCHIDOKI,,,,GORDON DESSERTS,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10878870_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Ice Cream, Gelato & Sorbet"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Ice Cream, Gelato & Sorbet"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":"""",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10878870-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x96 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10878870""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10878870-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x96 Count Case""}}],""businessUnit"":""200001""}]}"
Mexicana Crema,Crema Mexicana,10107506,,12 x 15 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/sour-cream-crème-fraiche/10107506_0.jpg,74562002024,,,https://www.chefswarehouse.com/products/10107506/,CACIQUE,,,,CACIQUE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/sour-cream-crème-fraiche/10107506_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Sour Cream & Crème Fraiche"",""sub-category"":""Dairy Products"",""sub-sub-category"":""Sour Cream & Crème Fraiche"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":"""",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10107506-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x 15 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10107506""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10107506-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 15 Oz Case""}}],""businessUnit"":""200001""},{""code"":""JDE_10107506-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12 x 15 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10107506""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10107506-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 15 Oz Case""}}],""businessUnit"":""200001""}]}"
OAT MILK UNSWEET,Unsweetened Oat Milk,10614735,,6x48 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/10614735_0.jpg,8-13636-02188-8,,,https://www.chefswarehouse.com/products/10614735/,CALIFIA FARMS,,Milk,,CALIFIA FARMS,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/10614735_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Plant Based Dairy"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Plant Based Dairy"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Milk"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10614735-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x48 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10614735""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10614735-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x48 Oz Case""}}],""businessUnit"":""200001""}]}"
"Light, ultra-creamy, and easily spreadable, this Philadelphia cream cheese spread makes it easy to adorn bagels, toast, and sandwiches with a timeless, popular topping. Made using only simple ingredients, this cream cheese provides a fresh and tangy flavor and exceptional spreadability! For the ultimate convenience, it is packaged in bulk 3 lb. tubs, allowing you to choose the perfect serving size for your establishment without the increased cost of purchasing cream cheese pre-portioned into individual cups. This rich cream cheese spread is soft and ready to use, making it easy to slather on bagels or other delicious baked goods to maintain speedy service at your high-traffic restaurant!",Original Cream Cheese,10952099BC,,6x3 LB BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/cream-cheese/10952099bc_0.jpg,21000614066,,,https://www.chefswarehouse.com/products/10952099BC/,PHILADELPHIA,,Cream Cheese,Cream Cheese,PEND,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/cream-cheese/10952099bc_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Cream Cheese"",""sub-category"":""Cream Cheese"",""sub-sub-category"":""Cream Cheese"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Cream Cheese"",""Level 3 category"":""Cream Cheese"",""product_variants"":[{""code"":""JDE_10952099BC-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x3 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10952099BC""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10952099BC-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x3 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_10952099BC-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6x3 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10952099BC""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10952099BC-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x3 LB BC""}}],""businessUnit"":""200001""}]}"
Reduced Fat Chocolate Milk Half Pint,Reduced Fat Chocolate Milk,925262A,,12 x 8 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/milk-cream/925262a_0.jpg,,,,https://www.chefswarehouse.com/products/925262A/,HORIZON,,Milk,Chocolate,WHITE WAVE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/milk-cream/925262a_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Milk & Cream"",""sub-category"":""Dairy Products"",""sub-sub-category"":""Milk & Cream"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Milk"",""Level 3 category"":""Chocolate"",""product_variants"":[{""code"":""JDE_925262A-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x 8 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""925262A""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_925262A-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 8 Oz Case""}}],""businessUnit"":""200001""}]}"
Individual creamer is a dairy-based product that is commonly used as a coffee and tea additive.,.375 oz Creamers,DM190N,,360 Count Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/milk-cream/dm190n_0.jpg,,,,https://www.chefswarehouse.com/products/DM190N/,DAIRY PURE,,Cream,,,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/milk-cream/dm190n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Milk & Cream"",""sub-category"":""Dairy Products"",""sub-sub-category"":""Milk & Cream"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Cream"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_DM190N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""360 Count Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""DM190N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_DM190N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""360 Count Case""}}],""businessUnit"":""200001""}]}"
Vegan Coconut Mochi Frozen Dessert,Vegan Coconut Mochi,10919977,,6 x 33 Oz Case,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10919977_0.jpg",8.10E+11,,,https://www.chefswarehouse.com/products/10919977/,MOCHIDOKI,,,,GORDON DESSERTS INC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10919977_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Ice Cream, Gelato & Sorbet"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Ice Cream, Gelato & Sorbet"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":"""",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10919977-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 33 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10919977""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10919977-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 33 Oz Case""}}],""businessUnit"":""200001""}]}"
"From the very first creamy whole milk yogurts we made on our farm over 35 years ago, we’ve obsessed about producing the healthiest yogurts possible. That’s why we’ve always included live and active cultures (we joke that we guarantee “multiple organisms” with every cup). So I’m proud that we’ve now gone even farther by adding billions of probiotics, which help support immunity and digestive health.** Enjoy!",Organic Plain Low Fat Yogurt,910595,,6 x 32 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/yogurt-cottage-cheese/910595_0.jpg,2.01E+13,,,https://www.chefswarehouse.com/products/910595/,STONYFIELD,,Yogurt,Plain,STONYFIELD FARM,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/yogurt-cottage-cheese/910595_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Yogurt & Cottage Cheese"",""sub-category"":""Dairy Products"",""sub-sub-category"":""Yogurt & Cottage Cheese"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Yogurt"",""Level 3 category"":""Plain"",""product_variants"":[{""code"":""JDE_910595-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 32 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""910595""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_910595-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 32 Oz Case""}}],""businessUnit"":""200001""}]}"
"Made with a high concentration of fruit, our coconut sorbetto boasts over 60% coconut cream from Indonesia, which is folded into a simple syrup made of 100% Organic cane sugar and water. We then add just enough Thai coconut flakes for texture and added flavor. A truly tropical delight! Attributes: All Natural, Vegan, Dairy-Free, no Artificial colors or flavors, no Preservatives added, NON-GMO, KOSHER CERTIFIED Flag - K , Award Winning.",Coconut Sorbet (Vegan),10875601N,,1x5 LTR Case,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10875601n_0.jpg",,,,https://www.chefswarehouse.com/products/10875601N/,GELATO FESTIVAL,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10875601n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Ice Cream, Gelato & Sorbet"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Ice Cream, Gelato & Sorbet"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":"""",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10875601N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x5 LTR Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10875601N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10875601N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x5 LTR Case""}}],""businessUnit"":""200001""}]}"
"Only the finest Belgian Chocolate is melted down and folded into our Signature, 100% Organic Oat milk base, we then add additional Belgian Cocoa powder to further embolden this chocolate delight for an intense and delectable Chocolate finish. Attributes: All Natural,. Vegan, Dairy-Free, no Artificial colors or flavors, no Preservatives added, NON-GMO, KOSHER CERTIFIED Flag - K",Oat Chocolate Gelato (Vegan),10876487N,,1x5 LTR Case,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10876487n_0.jpg",,,,https://www.chefswarehouse.com/products/10876487N/,GELATO FESTIVAL,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ice-cream,-gelato-sorbet-/10876487n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Ice Cream, Gelato & Sorbet"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Ice Cream, Gelato & Sorbet"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":"""",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10876487N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x5 LTR Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10876487N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10876487N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x5 LTR Case""}}],""businessUnit"":""200001""}]}"
"Pasteurized Normandy unsalted butter. This butter gets all its flavor from Isigny milk, which is naturally rich in nutrients and a “grand cru” of the dairy world. This tastes like no other unsalted butter!",82% Unsalted Butter,917679,,20x8.8 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/butter/917679_0.jpg,1.08E+13,,,https://www.chefswarehouse.com/products/917679/,ISIGNY,,Butter,,ISIGNY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/butter/917679_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Butter"",""sub-category"":""Butter"",""sub-sub-category"":""Butter"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Butter"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_917679-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""20x8.8 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""917679""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_917679-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""20x8.8 Oz Case""}}],""businessUnit"":""200001""}]}"
"Indulge in our premium Greek yogurt – with an opulent 10% milk fat, it’s a creamy delight adored by world-renowned chefs. Elevate your cuisine with the unmistakable taste of luxury.  Awarded, FABI Favorite at the National Restaurant Association - Chicago (2023).",Triple Cream Greek Yogurt,1105539,,1x10 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/yogurt-cottage-cheese/1105539_0.jpg,8.50E+12,,,https://www.chefswarehouse.com/products/1105539/,NOUNOS CREAMERY,,Cream,,BELSTEL FOODS INC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/yogurt-cottage-cheese/1105539_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Yogurt & Cottage Cheese"",""sub-category"":""Dairy Products"",""sub-sub-category"":""Yogurt & Cottage Cheese"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Cream"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_1105539-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x10 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1105539""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1105539-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x10 LB Case""}}],""businessUnit"":""200001""}]}"
