description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
Raw Large Chocolate Croissant is a Appetizers product in the Frozen category.,Raw Large Chocolate Croissant,10298939,,150 x 80 Gram Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10298939_0.jpg,3.42E+12,,,https://www.chefswarehouse.com/products/10298939/,BRIDOR,,,,BRIDOR,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10298939_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""France"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Appetizers"",""product_variants"":""[{\""code\"":\""JDE_10298939-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""150 x 80 Gram Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10298939\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10298939-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""150 x 80 Gram Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Our Lecoq Mini Apple Danish is a celebration of pastry perfection. Each delicate pastry is carefully crafted to ensure impeccable quality, preserving the flaky layers, generous apple filling, and the irresistible sweetness that embodies the essence of this remarkable creation. A homemade apple and pear filling with a touch of vanilla. What sets our Lecoq Mini Apple Danish apart is its versatility and delightful sweetness. Whether you're serving them as a delectable breakfast option, pairing them with a scoop of ice cream for dessert, or incorporating them into creative recipes, these mini danishes will bring a burst of indulgent sweetness and a delightful hint of European flair to your menu.",Ready To Bake Mini Apple Danish,918616,,280 x 1.3 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/918616_0.jpg,6.94E+11,,,https://www.chefswarehouse.com/products/918616/,LECOQ CUISINE,,,,LE COQ CUISINE,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/918616_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""{\""name\"":\""Kosher\"",\""text\"":\""Kosher\"",\""abbreviation\"":\""Kosher\""}"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""French Fries"",""product_variants"":""[{\""code\"":\""JDE_918616-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""280 x 1.3 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""918616\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_918616-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""280 x 1.3 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
All butter chocolate croissant. Made with top quality chocolate.,Ready To Bake Medium Chocolate Croissant,76827,,90 x 2.02 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/76827_0.jpg,,,,https://www.chefswarehouse.com/products/76827/,LECOQ CUISINE,,,,LE COQ CUISINE,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/76827_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Frozen Breakfast"",""product_variants"":""[{\""code\"":\""JDE_76827-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""90 x 2.02 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""76827\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_76827-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""90 x 2.02 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Preproofed, egg washed and ready to bake, Bridor Frozen French Chocolate Twists are made in France with delicious butter to provide a pleasantly smooth taste that makes for an ideal dessert selection.",Chocolate Twist Torsade,5604BR31293,,100x28 GR Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/5604br31293_0.jpg,,,,https://www.chefswarehouse.com/products/5604BR31293/,BRIDOR,,,,BRIDOR,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/5604br31293_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""{\""name\"":\""Pasteurized\"",\""text\"":\""Pasteurized\"",\""abbreviation\"":\""Pasteurized\""}"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""France"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Frozen Entrees"",""product_variants"":""[{\""code\"":\""JDE_5604BR31293-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""100x28 GR Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""5604BR31293\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_5604BR31293-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""100x28 GR Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Our Cinnamon Croissant Twists are a celebration of flaky indulgence. Each twist is meticulously crafted to ensure impeccable quality, preserving the tender, buttery layers and the irresistible cinnamon swirls that embody the essence of this remarkable pastry. Our Cinnamon Croissant Twists offer a harmonious blend of buttery pastry and sweet, aromatic cinnamon. The aroma is warm and inviting, with notes of freshly baked goodness that enliven your senses. Crafted with precision and a commitment to excellence, these twists are your secret ingredient for creating unforgettable breakfast treats and desserts that will captivate the palates of your diners and showcase your culinary artistry.",Cinnamon Croissant Twist,10945198,,39x2.85 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10945198_0.jpg,,,,https://www.chefswarehouse.com/products/10945198/,C'EST GOURMET,,,,BOSTON GOURMET CHEFS INC DBA C'EST GOURMET,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10945198_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""{\""name\"":\""Kosher\"",\""text\"":\""Kosher\"",\""abbreviation\"":\""Kosher\""}"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Ice Cream"",""product_variants"":""[{\""code\"":\""JDE_10945198-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""39x2.85 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10945198\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10945198-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""39x2.85 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
Chocolate Avalanche Croissant is a Pasta product in the Frozen category.,Chocolate Avalanche Croissant,10300701N,,70 Count Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10300701n_0.jpg,,,,https://www.chefswarehouse.com/products/10300701N/,BRIDOR,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10300701n_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""France"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Pasta"",""product_variants"":""[{\""code\"":\""JDE_10300701N-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""70 Count Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10300701N\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10300701N-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""70 Count Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Flaky, all-butter danish dough folded over strawberry jam and cheesecake filling. Easy to prepare - simply thaw at room temperature before baking. Provides a consistent, premium product that saves on time and labor cost. Perfect way to serve fresh pastries in your restaurant, bakery, and cafe.",Danish LG Blueberry Cheese RTB,1104686,,84x3.5 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/1104686_0.jpg,,,,https://www.chefswarehouse.com/products/1104686/,BRIDOR,,,,BRIDOR USA,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/1104686_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Pizza"",""product_variants"":""[{\""code\"":\""JDE_1104686-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""84x3.5 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""1104686\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_1104686-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""84x3.5 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
Eclat Du Terroir,Ready To Bake Mini Chocolate Croissant,10613425,,210 x 35 Gram Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10613425_0.jpg,,,,https://www.chefswarehouse.com/products/10613425/,BRIDOR,,,,BRIDOR,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10613425_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""{\""name\"":\""Pasteurized\"",\""text\"":\""Pasteurized\"",\""abbreviation\"":\""Pasteurized\""}"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""France"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Specialty Potatoes"",""product_variants"":""[{\""code\"":\""JDE_10613425-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""210 x 35 Gram Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10613425\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10613425-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""210 x 35 Gram Case\""}}],\""businessUnit\"":\""200001\""}]""}"
Mini Whole Wheat Croissant is a Stuffings product in the Frozen category.,Mini Whole Wheat Croissant,QZ120023,,120x45 GR Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/qz120023_0.jpg,5748352405,,,https://www.chefswarehouse.com/products/QZ120023/,BRIDOR,,,,BRIDOR,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/qz120023_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""{\""name\"":\""Kosher\"",\""text\"":\""Kosher\"",\""abbreviation\"":\""Kosher\""}"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""Canada / USA"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Stuffings"",""product_variants"":""[{\""code\"":\""JDE_QZ120023-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""120x45 GR Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""QZ120023\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_QZ120023-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""120x45 GR Case\""}}],\""businessUnit\"":\""200001\""}]""}"
VEGAN CROISSANT,Vegan Croissant,10604123,,56x2.82 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10604123_0.jpg,,,,https://www.chefswarehouse.com/products/10604123/,DELIFRANCE,,,,DELIFRANCE SA,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10604123_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""France"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Appetizers"",""product_variants"":""[{\""code\"":\""JDE_10604123-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""56x2.82 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10604123\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10604123-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""56x2.82 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"The Most Buttery, Airy And Flaky Puff Pastry On The Market. Frozen, All-Natural & Gmo Free.",All Butter Puff Pastry Dough Sheets,F311,,10 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/f311_0.jpg,,,,https://www.chefswarehouse.com/products/F311/,DUFOUR PASTRY KITCHE,,,,DUFOUR PASTRY KITCHENS,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/f311_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""{\""name\"":\""Kosher\"",\""text\"":\""Kosher\"",\""abbreviation\"":\""Kosher\""}"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""French Fries"",""product_variants"":""[{\""code\"":\""JDE_F311-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""F311\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_F311-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
RTB Spinach & Cheese Breakfast Souffle,Spinach & Cheese Breakfast Souffle,10945403,,30x4.75 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10945403_0.jpg,,,,https://www.chefswarehouse.com/products/10945403/,C'EST GOURMET,,,,BOSTON GOURMET CHEFS INC DBA C'EST GOURMET,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10945403_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""{\""name\"":\""Pasteurized\"",\""text\"":\""Pasteurized\"",\""abbreviation\"":\""Pasteurized\""}"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Frozen Breakfast"",""product_variants"":""[{\""code\"":\""JDE_10945403-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""30x4.75 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10945403\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10945403-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""30x4.75 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
CURVED MULTIGRAIN CROISSANT READY TO BAKE,Ready To Bake Curved Multigrain Croissant,10358591N,,54 Count Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10358591n_0.jpg,,,,https://www.chefswarehouse.com/products/10358591N/,BRIDOR,,,,BRIDOR,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/10358591n_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""{\""name\"":\""Kosher\"",\""text\"":\""Kosher\"",\""abbreviation\"":\""Kosher\""}"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Frozen Entrees"",""product_variants"":""[{\""code\"":\""JDE_10358591N-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""54 Count Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10358591N\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10358591N-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""54 Count Case\""}}],\""businessUnit\"":\""200001\""}]""}"
Mini Sfogliatelle,Mini Sfogliatelle,QZ118656,,1x100 Count Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/qz118656_0.jpg,6.53E+11,,,https://www.chefswarehouse.com/products/QZ118656/,ARTUSO,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/qz118656_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Ice Cream"",""product_variants"":""[{\""code\"":\""JDE_QZ118656-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""1x100 Count Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""QZ118656\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_QZ118656-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""1x100 Count Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Customizable! A danish roll with a slight cinnamon flavor. Enjoy it plain, or customize it with your own filling.",Ready To Bake Cinnamon Danish,FD602,,216 x 1.4 Oz Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/fd602_0.jpg,,,,https://www.chefswarehouse.com/products/FD602/,LECOQ CUISINE,,,,LE COQ CUISINE,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-pastry-dough/fd602_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""{\""name\"":\""Kosher\"",\""text\"":\""Kosher\"",\""abbreviation\"":\""Kosher\""}"",""category"":""Frozen Pastry & Dough"",""sub-category"":""Frozen Pastry & Dough"",""sub-sub-category"":""Frozen Pastry & Dough"",""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Pasta"",""product_variants"":""[{\""code\"":\""JDE_FD602-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""216 x 1.4 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""FD602\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_FD602-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""216 x 1.4 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
