description,name,sku,pack,size,gtin,name,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Add a little authenticity to pizza, pasta, Caesar salads and Italian dishes just the way you like - but without the dairy! A delicious parmesan alternative ideal for topping, finishing, or even on the side.  Classic block is ready for grating!",Vegan Parmesan Wedge,SW351890,,7x5.3 Oz Case,,Vegan Parmesan Wedge,,,,"https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/sw351890_0.jpg",,,,https://www.chefswarehouse.com/products/SW351890/,VIOLIFE,,,,UPFIELD,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/sw351890_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Italian Style Cheeses"",""sub-category"":""Italian Style Cheeses"",""sub-sub-category"":""Loaves, Slices, & Shreds"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_SW351890-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""7x5.3 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""SW351890""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_SW351890-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""7x5.3 Oz Case""}}],""businessUnit"":""200001""}]}"
"Create deliciously cheesy dairy-free dishes without compromise. A fantastic vegan cheddar alternative that you can use 1:1 for mac & cheese, nachos, baked potatoes, salads, cheese fries, tacos, burritos, eggs, and anywhere else you use cheddar! Remarkable Cheddar flavor!",Vegan Shredded Cheddar,10864945,,5x2 LB BC,,Vegan Shredded Cheddar,,,,"https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/10864945_0.jpg",,,,https://www.chefswarehouse.com/products/10864945/,VIOLIFE,,,,VIOLIFE,Chefs' Warehouse,,"{""storage_type"":""Temperature Controlled"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/10864945_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Cheddar"",""sub-category"":""Cheddar"",""sub-sub-category"":""Loaves, Slices, & Shreds"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_10864945-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""5x2 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10864945""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10864945-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""5x2 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_10864945-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""5x2 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10864945""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10864945-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""5x2 LB BC""}}],""businessUnit"":""200001""}]}"
"Finally, a great dairy-free topping for pizza and Italian dishes without compromise! Beautiful melt and creamy mozzarella taste will leave your vegan and lactose-intolerant customers coming back again and again! Remarkable mozzarella flavor!",Just Like Mozzarella Shreds (Vegan),10865737,,5x2 LB BC,,Just Like Mozzarella Shreds (Vegan),,,,https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/10865737_0.jpg,,,,https://www.chefswarehouse.com/products/10865737/,VIOLIFE,,,,VIOLIFE,Chefs' Warehouse,,"{""storage_type"":""Temperature Controlled"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/10865737_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Loaves, Slices, & Shreds"",""sub-category"":""Loaves, Slices, & Shreds"",""sub-sub-category"":""Mozzarella & Burrata"",""supplier_name"":"""",""country_of_origin"":""Greece"",""product_variants"":[{""code"":""JDE_10865737-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""5x2 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10865737""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10865737-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""5x2 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_10865737-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""5x2 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10865737""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10865737-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""5x2 LB BC""}}],""businessUnit"":""200001""}]}"
"Buf Ovoline Mozzarella's round shape and pristine white appearance adds a touch of visual elegance to any dish. BUF goes the extra mile to create a product that’s uniquely theirs. You can definitely taste the difference! The only non-GMO certified creamery in the world, they are proud leaders in responsibly produced water buffalo products. Through their trademark cheese making process, they have created a line of products that are lactose free, 100% vegetarian rennet, and rich in omega-3s. All their milk is A2. Buf Creamery Ovoline Mozzarella captures the essence of Italy's most celebrated cheese. It boasts a delicate, milky flavor with a subtle tang, creating a perfect balance that is sure to delight the most discerning palates.",Ovoline Buffalo Mozzarella,10860362,,4x2.2 LB BC (5 BALLS PER Piece),,Ovoline Buffalo Mozzarella,,,,https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/10860362_0.jpg,,,,https://www.chefswarehouse.com/products/10860362/,BUF CREAMERY,,,,BUF CREAMERY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/10860362_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Mozzarella & Burrata"",""sub-category"":""Cheese"",""sub-sub-category"":""Mozzarella & Burrata"",""supplier_name"":"""",""country_of_origin"":""Colombia"",""product_variants"":[{""code"":""JDE_10860362-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""4x2.2 LB BC (5 BALLS PER Piece)"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10860362""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10860362-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x2.2 LB BC (5 BALLS PER Piece)""}}],""businessUnit"":""200001""},{""code"":""JDE_10860362-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""4x2.2 LB BC (5 BALLS PER Piece)"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10860362""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10860362-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x2.2 LB BC (5 BALLS PER Piece)""}}],""businessUnit"":""200001""}]}"
"In 1899, Giuseppe Pollio left his native Italy for the promise of America. Bringing his family's special talent for cheese-making, Giuseppe started the Polly-O cheese company in a small Brooklyn store front with a simple promise: to make the finest cheeses by using only the freshest ingredients. More than a century later, we're proud to uphold the Pollio family promise by offering only the very best to you and your family.",Mozzarella Cheese Loaf,CM136,,8 x 7.5 LB Case,,Mozzarella Cheese Loaf,,,,https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/cm136_0.jpg,71040074092,,,https://www.chefswarehouse.com/products/CM136/,POLLY-O,,,,POLLYO/KRAFT,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/cm136_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Loaves, Slices, & Shreds"",""sub-category"":""Loaves, Slices, & Shreds"",""sub-sub-category"":""Mozzarella & Burrata"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_CM136-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""8 x 7.5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CM136""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CM136-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""8 x 7.5 LB Case""}}],""businessUnit"":""200001""},{""code"":""JDE_CM136-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""8 x 7.5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CM136""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CM136-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""8 x 7.5 LB Case""}}],""businessUnit"":""200001""}]}"
"Cheese is designed for the unique conditions of the Lake Country Dairy region using select culture and cow’s milk. Cello imported Parmesan is aged for 12 months to enhance this classic aged cheese and highlight the bold, nutty flavors and notes of crushed apple",Grated Parmigiano Reggiano,10513758,,6x5 LB BC CW,,Grated Parmigiano Reggiano,,,,https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/10513758_0.jpg,88231990161,,,https://www.chefswarehouse.com/products/10513758/,CELLO,,,,ARTHUR SCHUMAN INC.,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/10513758_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Italian Style Cheeses"",""sub-category"":""Cheese"",""sub-sub-category"":""Italian Style Cheeses"",""supplier_name"":"""",""country_of_origin"":""Italy"",""product_variants"":[{""code"":""JDE_10513758-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x5 LB BC CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10513758""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10513758-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x5 LB BC CW""}}],""businessUnit"":""200001""},{""code"":""JDE_10513758-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6x5 LB BC CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10513758""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10513758-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x5 LB BC CW""}}],""businessUnit"":""200001""}]}"
Soy Cream Cheese Cup,Vegan Cream Cheese,916148,,12x8 Oz Case,,Vegan Cream Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/cream-cheese/916148_0.jpg,20188050253,,,https://www.chefswarehouse.com/products/916148/,TOFUTTI,,,,TOFUTTI,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/cream-cheese/916148_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Cream Cheese"",""sub-category"":""Cream Cheese"",""sub-sub-category"":""Cream Cheese"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_916148-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x8 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""916148""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_916148-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x8 Oz Case""}}],""businessUnit"":""200001""}]}"
"KRAFT American Sliced Cheese (120 Slices), 5 lb. (Pack of 4)",Regular Yellow American Cheese,10788567,,4x5 LB BC,,Regular Yellow American Cheese,,,,"https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/10788567_0.jpg",21000603114,,,https://www.chefswarehouse.com/products/10788567/,KRAFT,,,,KRAFT HEINZ FOODS COMPANY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/10788567_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Loaves, Slices, & Shreds"",""sub-category"":""Cheese"",""sub-sub-category"":""Loaves, Slices, & Shreds"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_10788567-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""4x5 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10788567""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10788567-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x5 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_10788567-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""4x5 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10788567""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10788567-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x5 LB BC""}}],""businessUnit"":""200001""}]}"
Marscapone,Mascarpone,10869957,,6x1 LB BC,,Mascarpone,,,,https://www.chefswarehouse.com/siteassets/pim-images/ricotta-mascarpone-/10869957_0.jpg,,,,https://www.chefswarehouse.com/products/10869957/,CALABRO,,,,CALABRO CHEESE CORP.,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ricotta-mascarpone-/10869957_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Ricotta & Mascarpone"",""sub-category"":""Cheese"",""sub-sub-category"":""Ricotta & Mascarpone"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_10869957-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x1 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10869957""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10869957-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x1 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_10869957-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6x1 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10869957""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10869957-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x1 LB BC""}}],""businessUnit"":""200001""}]}"
"This creamy, semisoft sheep's milk cheese is manufactured in the countryside of Rome with locally collected milk and aged about one month. Known as a ""caciotta"" for its small form, Cacio de Roma® is the classic table cheese from Italy with a semi-soft texture and mild sweet flavor. It can be enjoyed as a snack, melted on pizza, or used on a cheese plate.",Cacio De Roma Cheese,926070,,2x4 LB BC,,Cacio De Roma Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/926070_0.jpg,,,,https://www.chefswarehouse.com/products/926070/,MITICA,,,,"FOREVER CHEESE, INC.",Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/926070_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Brie & Triple Crème"",""sub-category"":""Brie & Triple Crème"",""sub-sub-category"":""Italian Style Cheeses"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_926070-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""2x4 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""926070""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_926070-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x4 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_926070-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""2x4 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""926070""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_926070-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x4 LB BC""}}],""businessUnit"":""200001""}]}"
Bulgarian Feta Cheese,Bulgarian Feta Cheese,920525,,7 KG Case,,Bulgarian Feta Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/feta-greek-cheese/920525_0.jpg,,,,https://www.chefswarehouse.com/products/920525/,ATALANTA,,,,CHS FETA BULGARIAN PAIL,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/feta-greek-cheese/920525_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Feta & Greek Cheese"",""sub-category"":""Cheese"",""sub-sub-category"":""Feta & Greek Cheese"",""supplier_name"":"""",""country_of_origin"":""Bulgaria"",""product_variants"":[{""code"":""JDE_920525-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""7 KG Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""920525""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_920525-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""7 KG Case""}}],""businessUnit"":""200001""}]}"
Tan-colored rind formed during the early washing and aging. Interior is pale yellow with occasional eyes and a supple texture. Wheels display mountain marking of the consorzio.,Fontina DOP Val D'Aosta Cheese,BC440100,,1x20 LB Case CW,,Fontina DOP Val D'Aosta Cheese,,,,https://www.chefswarehouse.comundefined,71270355893,,,https://www.chefswarehouse.com/products/BC440100/,COOP FONTINA,,,,"FOREVER CHEESE, INC.",Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Italian Style Cheeses"",""sub-category"":""Cheese"",""sub-sub-category"":""Italian Style Cheeses"",""supplier_name"":"""",""country_of_origin"":""Italy"",""product_variants"":[{""code"":""JDE_BC440100-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x20 LB Case CW"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC440100""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC440100-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x20 LB Case CW""}}],""businessUnit"":""200001""}]}"
"A mild, semi-soft, part skim cheese made from cow's milk. Jarlsberg has a buttery, rich texture with a mild, nutty flavor characterized by large round holes. It is an all-purpose cheese, good for both cooking and for eating as a snack.",Swiss Cheese Loaf,CJ105,,2 x 12 LB Case,,Swiss Cheese Loaf,,,,"https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/cj105_0.jpg",9.50E+13,,,https://www.chefswarehouse.com/products/CJ105/,JARLSBERG,,,,THE ATALANTA CORPORATION INC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/cj105_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Swiss & Alpine Style"",""sub-category"":""Swiss & Alpine Style"",""sub-sub-category"":""Loaves, Slices, & Shreds"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_CJ105-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""2 x 12 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CJ105""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CJ105-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""PC""}},{""field"":""product.packSize"",""prefill"":{""value"":""2 x 12 LB Case""}}],""businessUnit"":""200001""}]}"
"Burrata is an ultra soft cheese made from cow's milk. This cheese is made from fresh heavy cream and unspun mozzarella curds. The combined ingredients are placed into the center of a thin skin made from fresh mozzarella that is formed into a round shape, similar to a cloth bag. It has a rich, silky texture and the flavor is at once sweet and earthy with a slightly sour, yogurty backbone, as well as elusive hints of flowers and grass that linger on the palate.",Burrata Cheese Ball,CB900,,6 x 8 Oz Case,,Burrata Cheese Ball,,,,https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/cb900_0.jpg,31142001105,,,https://www.chefswarehouse.com/products/CB900/,BELGIOIOSO,,,,BEGIOIOSO CHEESE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/cb900_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Mozzarella & Burrata"",""sub-category"":""Cheese"",""sub-sub-category"":""Mozzarella & Burrata"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_CB900-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 8 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CB900""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CB900-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 8 Oz Case""}}],""businessUnit"":""200001""}]}"
